token_urn	surface_form	normalized_form	reason
// The pound sign "	" is used as a column divider.	" is used as a column divider.	no_match_in_morph_dict
	!cexversion	!cexversion	no_match_in_morph_dict
	!citelibrary	!citelibrary	no_match_in_morph_dict
name	Aeschylus, Eumenides	Aeschylus, Eumenides	no_match_in_morph_dict
urn	urn:cite2:furman:cex.2026:aristophanes_project	urn:cite2:furman:cex.2026:aristophanes_project	no_match_in_morph_dict
license	Creative Commons Attribution Share Alike	Creative Commons Attribution Share Alike	no_match_in_morph_dict
	!ctscatalog	!ctscatalog	no_match_in_morph_dict
urn	citationScheme	citationScheme	no_match_in_morph_dict
urn:cts:greekLit:tlg0085.tlg007.fu.sp.token:	line/speech/speaker/token,line/speech/text/token	line/speech/speaker/token,line/speech/text/token	no_match_in_morph_dict
urn	citationScheme	citationScheme	no_match_in_morph_dict
urn:cts:greekLit:tlg0085.tlg007.fu.sp:	line/speech/speaker,line/speech/text	line/speech/speaker,line/speech/text	no_match_in_morph_dict
	!ctsdata	!ctsdata	no_match_in_morph_dict
urn:cts:greekLit:tlg0085.tlg007.fu.sp:6.1.text.token.5	καθέζετο	καθέζετο	no_match_in_morph_dict
urn:cts:greekLit:tlg0085.tlg007.fu.sp:22.1.text.token.1	σέβω	σέβω	no_match_in_morph_dict
urn:cts:greekLit:tlg0085.tlg007.fu.sp:25.1.text.token.3	Βάκχαις	Βάκχαις	no_match_in_morph_dict
urn:cts:greekLit:tlg0085.tlg007.fu.sp:50.1.text.token.4	Φινέως	Φινέως	no_match_in_morph_dict
urn:cts:greekLit:tlg0085.tlg007.fu.sp:69.1.text.token.7	μείγνυται	μείγνυται	no_match_in_morph_dict
urn:cts:greekLit:tlg0085.tlg007.fu.sp:94.1.speaker.token.1	Κλυταιμήστρας	Κλυταιμήστρας	no_match_in_morph_dict
urn:cts:greekLit:tlg0085.tlg007.fu.sp:94.1.speaker.token.2	Εἴδωλον	Εἴδωλον	no_match_in_morph_dict
urn:cts:greekLit:tlg0085.tlg007.fu.sp:95.1.speaker.token.1	Κλυταιμήστρας	Κλυταιμήστρας	no_match_in_morph_dict
urn:cts:greekLit:tlg0085.tlg007.fu.sp:95.1.speaker.token.2	Εἴδωλον	Εἴδωλον	no_match_in_morph_dict
urn:cts:greekLit:tlg0085.tlg007.fu.sp:96.1.speaker.token.1	Κλυταιμήστρας	Κλυταιμήστρας	no_match_in_morph_dict
urn:cts:greekLit:tlg0085.tlg007.fu.sp:96.1.speaker.token.2	Εἴδωλον	Εἴδωλον	no_match_in_morph_dict
urn:cts:greekLit:tlg0085.tlg007.fu.sp:97.1.speaker.token.1	Κλυταιμήστρας	Κλυταιμήστρας	no_match_in_morph_dict
urn:cts:greekLit:tlg0085.tlg007.fu.sp:97.1.speaker.token.2	Εἴδωλον	Εἴδωλον	no_match_in_morph_dict
urn:cts:greekLit:tlg0085.tlg007.fu.sp:98.1.speaker.token.1	Κλυταιμήστρας	Κλυταιμήστρας	no_match_in_morph_dict
urn:cts:greekLit:tlg0085.tlg007.fu.sp:98.1.speaker.token.2	Εἴδωλον	Εἴδωλον	no_match_in_morph_dict
urn:cts:greekLit:tlg0085.tlg007.fu.sp:99.1.speaker.token.1	Κλυταιμήστρας	Κλυταιμήστρας	no_match_in_morph_dict
urn:cts:greekLit:tlg0085.tlg007.fu.sp:99.1.speaker.token.2	Εἴδωλον	Εἴδωλον	no_match_in_morph_dict
urn:cts:greekLit:tlg0085.tlg007.fu.sp:99.1.text.token.5	ὕπο	ὕπο	no_match_in_morph_dict
urn:cts:greekLit:tlg0085.tlg007.fu.sp:100.1.speaker.token.1	Κλυταιμήστρας	Κλυταιμήστρας	no_match_in_morph_dict
urn:cts:greekLit:tlg0085.tlg007.fu.sp:100.1.speaker.token.2	Εἴδωλον	Εἴδωλον	no_match_in_morph_dict
urn:cts:greekLit:tlg0085.tlg007.fu.sp:101.1.speaker.token.1	Κλυταιμήστρας	Κλυταιμήστρας	no_match_in_morph_dict
