Βλέπυρος	*ble/puros	none-found	n-s---mn-
Γευσιστράτην	*geusistra/th	none-found	n-s---fa-
Διομήδειά	*diomh/deios	none-found	a-p---nn-
Διομήδειά	*diomh/deios	none-found	a-p---nv-
Διομήδειά	*diomh/deios	none-found	a-p---na-
Διοσκόρω	*diosko/ros	none-found	n-s---mg-
Δράκης	*dra/khs	none-found	n-p---ma-
Δράκης	*dra/khs	none-found	n-p---mn-
Δράκης	*dra/khs	none-found	n-p---mv-
Δράκης	*dra/khs	none-found	n-s---mn-
Δία	*di/h	none-found	n-s---fn-
Δία	*di/h	none-found	n-s---fv-
Εἰλείθυια	*ei)lei/quion	none-found	n-p---nn-
Εἰλείθυια	*ei)lei/quion	none-found	n-p---nv-
Εἰλείθυια	*ei)lei/quion	none-found	n-p---na-
Εὐαίων	*eu)ai=oi	none-found	n-p---mg-
Καννωνοῦ	*kannwno/s	none-found	n-s---mg-
Κινησίας	*kinhsi/as	none-found	n-p---ma-
Κινησίας	*kinhsi/as	none-found	n-s---mn-
Κλειναρέτην	*kleinare/th	none-found	n-s---fa-
Κορύβαντες	*koru/bas-pl	none-found	n-p---mn-
Κορύβαντες	*koru/bas-pl	none-found	n-p---mv-
Λαμίου	*lami/as	none-found	n-s---mg-
Λεσβίους	*le/sbios	none-found	a-p---ma-
Λεσβίους	le/sbios	none-found	a-p---ma-
Λευκολόφας	*leukolo/fhs	none-found	n-p---ma-
Λευκολόφας	*leukolo/fhs	none-found	n-s---mn-
Λυσικράτης	*lusikra/ths	none-found	n-p---ma-
Λυσικράτης	*lusikra/ths	none-found	n-p---mn-
Λυσικράτης	*lusikra/ths	none-found	n-p---mv-
Λυσικράτης	*lusikra/ths	none-found	n-s---mn-
Λυσικράτους	*lusikra/ths	none-found	n-s---mg-
Μούσης	*mou=sai	none-found	n-s---fg-
Μούσης	*mou=sai	none-found	n-s---fg-
Μοῦσαι	*mou=sai	none-found	n-p---fn-
Μοῦσαι	*mou=sai	none-found	n-p---fv-
Μοῦσαι	*mou=sai	none-found	n-p---fn-
Μοῦσαι	*mou=sai	none-found	n-p---fv-
Μυρωνίδης	*murwni/dhs	none-found	n-s---mn-
Ναυσικύδους	*nausiku/dhs	none-found	n-s---mg-
Νεοκλείδης	*neoklei/dhs	none-found	n-s---mn-
Νικίᾳ	*niki/as	none-found	n-s---md-
Παρμένων	*parme/nwn	none-found	n-s---mn-
Παρμένων	*parme/nwn	none-found	n-s---mv-
Παρμένων	*parme/nwn	none-found	n-s---mn-
Περσικάς	persikh/	none-found	n-p---fa-
Πραξαγόρα	*pracago/ras	none-found	n-s---mv-
Πραξαγόρα	*pracago/ras	none-found	n-s---mg-
Πραξαγόρα	*pracago/rh	none-found	n-d---fn-
Πραξαγόρα	*pracago/rh	none-found	n-d---fv-
Πραξαγόρα	*pracago/rh	none-found	n-d---fa-
Πραξαγόρα	*pracago/rh	none-found	n-s---fn-
Πραξαγόρα	*pracago/rh	none-found	n-s---fv-
Προκρούστης	*prokrou/sths	none-found	n-s---mn-
Πᾶνες	*pa=nes	none-found	n-p---mn-
Πᾶνες	*pa=nes	none-found	n-p---mv-
Σεβῖνον	*sebi=nos	none-found	n-s---ma-
Σμικυθίωνος	*smikuqi/wn	none-found	n-s---mg-
Σμοῖος	*smoi=os	none-found	n-s---mn-
Σμίκυθε	*smi/kuqos	none-found	n-s---mv-
Σωστράτην	*swstra/th	none-found	n-s---fa-
Σωστράτην	*swstra/ths	none-found	n-s---ma-
