form	token_urn	expanded_form	presentation_form
Δί’	urn:cts:greekLit:tlg0085.tlg003.fu.sp:342.1.text.token2	Δία	Δία
Θερμώδονθ’	urn:cts:greekLit:tlg0085.tlg003.fu.sp:725.1.text.token3		Θερμώδονθ’
αἰνίγματ’	urn:cts:greekLit:tlg0085.tlg003.fu.sp:610.1.text.token3		αἰνίγματ’
αἴκισμ’	urn:cts:greekLit:tlg0085.tlg003.fu.sp:989.1.text.token3		αἴκισμ’
αὐλῶν’	urn:cts:greekLit:tlg0085.tlg003.fu.sp:731.1.text.token2		αὐλῶν’
αὐτόκτιτ’	urn:cts:greekLit:tlg0085.tlg003.fu.sp:303.1.text.token1		αὐτόκτιτ’
αὔθ’	urn:cts:greekLit:tlg0085.tlg003.fu.sp:950.1.text.token2	αὔτε	αὔτε
βουλεύματ’	urn:cts:greekLit:tlg0085.tlg003.fu.sp:1055.1.text.token1		βουλεύματ’
βούλευμ’	urn:cts:greekLit:tlg0085.tlg003.fu.sp:171.1.text.token4		βούλευμ’
βούλευ’	urn:cts:greekLit:tlg0085.tlg003.fu.sp:1030.1.text.token3		βούλευ’
βάλ’	urn:cts:greekLit:tlg0085.tlg003.fu.sp:706.1.text.token2		βάλ’
γιγνώσκονθ’	urn:cts:greekLit:tlg0085.tlg003.fu.sp:104.1.text.token6		γιγνώσκονθ’
γέγων’	urn:cts:greekLit:tlg0085.tlg003.fu.sp:196.1.text.token4		γέγων’
γένοινθ’	urn:cts:greekLit:tlg0085.tlg003.fu.sp:465.1.text.token1		γένοινθ’
γ’	urn:cts:greekLit:tlg0085.tlg003.fu.sp:60.1.text.token3	γε	γε
γ’	urn:cts:greekLit:tlg0085.tlg003.fu.sp:248.1.text.token4	γε	γε
γ’	urn:cts:greekLit:tlg0085.tlg003.fu.sp:250.1.text.token2	γε	γε
γ’	urn:cts:greekLit:tlg0085.tlg003.fu.sp:260.1.text.token3	γε	γε
γ’	urn:cts:greekLit:tlg0085.tlg003.fu.sp:270.1.text.token5	γε	γε
γ’	urn:cts:greekLit:tlg0085.tlg003.fu.sp:337.1.text.token2	γε	γε
