Αἰθίοψ	*ai)qi/oy	Αἰθίοψ	*ai)qi/oy	n-s---mn-
Αἰθίοψ	*ai)qi/oy	Αἰθίοψ	*ai)qi/oy	n-s---mv-
Αἰτναίαις	*ai)tnai/ais	Αἰτναῖος	*ai)tnai=os	a-p---fd-
Βιβλίνων	*bibli/nwn	Βύβλιος	*bu/blios	a-p---fg-
Βιβλίνων	*bibli/nwn	Βύβλιος	*bu/blios	a-p---mg-
Βιβλίνων	*bibli/nwn	Βύβλιος	*bu/blios	a-p---ng-
Βιβλίνων	*bibli/nwn	βίβλινος	bi/blinos	n-p---mg-
Βία	*bi/a	Βίας	*bi/as	n-s---mv-
Βία	*bi/a	βία	bi/a	n-d---fn-
Βία	*bi/a	βία	bi/a	n-d---fv-
Βία	*bi/a	βία	bi/a	n-d---fa-
Βία	*bi/a	βία	bi/a	n-s---fn-
Βία	*bi/a	βία	bi/a	n-s---fv-
Βία	*bi/a	βιάω	bia/w	v2spma---
Βία	*bi/a	βιάω	bia/w	v3siia---
Βόσπορος	*bo/sporos	Βόσπορος	*bo/sporos	n-s---mn-
Βόσπορος	*bo/sporos	βόσπορος	bo/sporos	n-s---mn-
Γαῖα	*gai=a	Γαῖα	*gai=a	n-s---fn-
Γαῖα	*gai=a	Γαῖα	*gai=a	n-s---fv-
Γαῖα	*gai=a	Γαῖον	*gai=on	n-p---nn-
Γαῖα	*gai=a	Γαῖον	*gai=on	n-p---nv-
Γαῖα	*gai=a	Γαῖον	*gai=on	n-p---na-
Γαῖα	*gai=a	γαῖα	gai=a	n-s---fn-
Γαῖα	*gai=a	γαῖα	gai=a	n-s---fv-
Γοργόνεια	*gorgo/neia	Γόργειος	*go/rgeios	n-p---nn-
Γοργόνεια	*gorgo/neia	Γόργειος	*go/rgeios	n-p---nv-
Γοργόνεια	*gorgo/neia	Γόργειος	*go/rgeios	n-p---na-
Γοργόνεια	*gorgo/neia	Γοργόνειος	*gorgo/neios	n-p---nn-
Γοργόνεια	*gorgo/neia	Γοργόνειος	*gorgo/neios	n-p---nv-
Γοργόνεια	*gorgo/neia	Γοργόνειος	*gorgo/neios	n-p---na-
Γοργόνες	*gorgo/nes	Γοργόνες	*gorgo/nes	n-p---fn-
Γοργόνες	*gorgo/nes	Γοργόνες	*gorgo/nes	n-p---fv-
Γοργόνες	*gorgo/nes	Γοργών	*gorgw/n	n-p---fn-
Γοργόνες	*gorgo/nes	Γοργών	*gorgw/n	n-p---fv-
Διόθεν	*dio/qen	Διόθεν	*dio/qen	d--------
Διόθεν	*dio/qen	Ζεύς	*zeu/s	d--------
Διός	*dio/s	Ζεύς	*zeu/s	n-s---mg-
Δωδώνην	*dwdw/nhn	Δωδώνη	*dwdw/nh	n-s---fa-
Δωδώνης	*dwdw/nhs	Δωδώνη	*dwdw/nh	n-s---fg-
Δία	*di/a	Δίη	*di/h	n-s---fn-
Δία	*di/a	Δίη	*di/h	n-s---fv-
Δία	*di/a	Δίον	*di/on	n-p---nn-
Δία	*di/a	Δίον	*di/on	n-p---nv-
Δία	*di/a	Δίον	*di/on	n-p---na-
Δία	*di/a	Ζεύς	*zeu/s	n-s---ma-
Δία	*di/a	δῖος	di=os	a-d---fn-
Δία	*di/a	δῖος	di=os	a-d---fv-
Δία	*di/a	δῖος	di=os	a-d---fa-
Δία	*di/a	δῖος	di=os	a-s---fn-
Δία	*di/a	δῖος	di=os	a-s---fv-
Δῖον	*di=on	Δῖον	*di=on	n-s---nn-
Δῖον	*di=on	Δῖον	*di=on	n-s---nv-
Δῖον	*di=on	Δῖον	*di=on	n-s---na-
Δῖον	*di=on	Δῖος	*di=os	n-s---ma-
Δῖον	*di=on	δῖος	di=os	a-s---ma-
Δῖον	*di=on	δῖος	di=os	a-s---nn-
Δῖον	*di=on	δῖος	di=os	a-s---nv-
Δῖον	*di=on	δῖος	di=os	a-s---na-
Δῖον	*di=on	δῖος	di=os	n-s---ma-
Δῖον	*di=on	δῖος	di=os	n-s---fa-
Δῖον	*di=on	δῖος	di=os	n-s---nn-
Δῖον	*di=on	δῖος	di=os	n-s---nv-
Δῖον	*di=on	δῖος	di=os	n-s---na-
Εὐρώπης	*eu)rw/phs	Εὐρώπη	*eu)rw/ph	n-s---fg-
Εὐρώπης	*eu)rw/phs	Εὐρώπης	*eu)rw/phs	n-s---mn-
Ζεύς	*zeu/s	Ζεύς	*zeu/s	n-s---mn-
Ζηνί	*zhni/	Ζεύς	*zeu/s	n-s---md-
Ζηνός	*zhno/s	Ζεύς	*zeu/s	n-s---mg-
Ζῆνα	*zh=na	Ζεύς	*zeu/s	n-s---ma-
Ζῆνα	*zh=na	ζῆνος	zh=nos	a-p---nn-
Ζῆνα	*zh=na	ζῆνος	zh=nos	a-p---nv-
Ζῆνα	*zh=na	ζῆνος	zh=nos	a-p---na-
Θεμίσκυράν	*qemi/skura/n	Θεμίσκυρα	*qemi/skura	n-s---fa-
Θερμώδονθ’	*qermw/donq'	Θερμώδων	*qermw/dwn	n-s---ma-
Θερμώδονθ’	*qermw/donq'	Θερμώδων	*qermw/dwn	n-s---md-
Θερμώδονθ’	*qermw/donq'	Θερμώδων	*qermw/dwn	n-d---mn-
Θερμώδονθ’	*qermw/donq'	Θερμώδων	*qermw/dwn	n-d---mv-
Θερμώδονθ’	*qermw/donq'	Θερμώδων	*qermw/dwn	n-d---ma-
