form	token_urn	expanded_form	presentation_form
Γαῖ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:489.1.text.token.2		Γαῖ’
Μοῖρ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:911.1.text.token.4		Μοῖρ’
αἵματ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:66.1.text.token.2		αἵματ’
αὐτίχ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:1020.2.text.token.5		αὐτίχ’
αὖτ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:415.1.text.token.3		αὖτ’
γένεθλ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:258.1.text.token.3		γένεθλ’
γένοιτ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:204.1.text.token.2		γένοιτ’
γένοιτ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:842.1.text.token.1		γένοιτ’
γένοιτ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:1006.1.text.token.1		γένοιτ’
γ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:198.1.text.token.2	γε	γε
γ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:439.1.text.token.3	γε	γε
γ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:499.1.text.token.3	γε	γε
γ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:921.1.text.token.3	γε	γε
γ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:994.1.text.token.6	γε	γε
γ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:1044.1.text.token.3	γε	γε
δαίμον’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:119.1.text.token.4		δαίμον’
δείξαθ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:984.1.text.token.3		δείξαθ’
δεῦρ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:179.1.text.token.4	δεῦρο	δεῦρο
δεῦρ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:583.1.text.token.5	δεῦρο	δεῦρο
δεῦρ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:676.1.text.token.5	δεῦρο	δεῦρο
δι’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:26.1.text.token.1	διά	διά
δι’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:56.1.text.token.1	διά	διά
δι’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:66.1.text.token.1	διά	διά
δι’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:451.1.text.token.1	διά	διά
δι’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:474.1.text.token.1	διά	διά
δράκοντ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:527.1.text.token.2		δράκοντ’
δέξαιτ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:566.1.text.token.1		δέξαιτ’
δέσποτ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:157.1.text.token.3		δέσποτ’
δίδασκ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:118.1.text.token.4		δίδασκ’
δύστον’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:469.1.text.token.2		δύστον’
δύ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:207.1.text.token.3	δύο	δύο
δῆθ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:916.1.text.token.2	δῆτα	δῆτα
δῶμ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:237.1.text.token.3		δῶμ’
δ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:4.1.text.token.3	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:26.1.text.token.3	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:27.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:47.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:55.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:59.1.text.token.6	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:61.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:63.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:65.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:68.1.text.token.3	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:71.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:75.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:82.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:123.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:133.1.text.token.7	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:136.1.text.token.7	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:138.1.text.token.3	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:142.1.text.token.8	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:184.1.text.token.4	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:192.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:194.1.text.token.5	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:211.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:226.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:231.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:239.1.text.token.4	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:243.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:249.1.text.token.5	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:262.1.text.token.5	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:276.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:279.1.text.token.6	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:294.1.text.token.5	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:295.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:320.1.text.token.4	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:326.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:327.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:328.1.text.token.2	δέ	δέ
