form	token_urn	expanded_form	presentation_form
Δήμητρ’	urn:cts:greekLit:tlg0019.tlg003.fu.sp:455.1.text.token3		Δήμητρ’
Δί’	urn:cts:greekLit:tlg0019.tlg003.fu.sp:135.1.text.token4	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg003.fu.sp:217.2.text.token2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg003.fu.sp:251.2.text.token2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg003.fu.sp:261.2.text.token3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg003.fu.sp:328.1.text.token2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg003.fu.sp:330.1.text.token2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg003.fu.sp:331.1.text.token4	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg003.fu.sp:344.1.text.token4	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg003.fu.sp:347.2.text.token2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg003.fu.sp:373.1.text.token4	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg003.fu.sp:408.1.text.token2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg003.fu.sp:652.1.text.token6	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg003.fu.sp:694.1.text.token3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg003.fu.sp:733.2.text.token2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg003.fu.sp:818.1.text.token5	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg003.fu.sp:828.1.text.token4	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg003.fu.sp:1066.1.text.token8	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg003.fu.sp:1080.1.text.token8	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg003.fu.sp:1227.1.text.token3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg003.fu.sp:1228.1.text.token3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg003.fu.sp:1291.2.text.token2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg003.fu.sp:1338.1.text.token5	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg003.fu.sp:1379.3.text.token3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg003.fu.sp:1406.1.text.token4	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg003.fu.sp:1471.1.text.token4	Δία	Δία
Κλέων’	urn:cts:greekLit:tlg0019.tlg003.fu.sp:549.1.text.token4		Κλέων’
Μέμνον’	urn:cts:greekLit:tlg0019.tlg003.fu.sp:622.1.text.token6		Μέμνον’
Νέστορ’	urn:cts:greekLit:tlg0019.tlg003.fu.sp:1057.1.text.token2		Νέστορ’
Πάρνηθ’	urn:cts:greekLit:tlg0019.tlg003.fu.sp:323.1.text.token6		Πάρνηθ’
Σίμων’	urn:cts:greekLit:tlg0019.tlg003.fu.sp:399.1.text.token8		Σίμων’
Φοῖβ’	urn:cts:greekLit:tlg0019.tlg003.fu.sp:595.1.text.token4		Φοῖβ’
