token_urn	surface_form	normalized_form	reason
// The pound sign "	" is used as a column divider.	" is used as a column divider.	no_match_in_morph_dict
	!cexversion	!cexversion	no_match_in_morph_dict
	!citelibrary	!citelibrary	no_match_in_morph_dict
name	Euripides, Hippolytus	Euripides, Hippolytus	no_match_in_morph_dict
urn	urn:cite2:furman:cex.2026:aristophanes_project	urn:cite2:furman:cex.2026:aristophanes_project	no_match_in_morph_dict
license	Creative Commons Attribution Share Alike	Creative Commons Attribution Share Alike	no_match_in_morph_dict
	!ctscatalog	!ctscatalog	no_match_in_morph_dict
urn	citationScheme	citationScheme	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu.sp.token:	line/speech/speaker/token,line/speech/text/token	line/speech/speaker/token,line/speech/text/token	no_match_in_morph_dict
urn	citationScheme	citationScheme	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu.sp:	line/speech/speaker,line/speech/text	line/speech/speaker,line/speech/text	no_match_in_morph_dict
	!ctsdata	!ctsdata	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu.sp:5.1.text.token.3	σέβοντας	σέβοντας	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu.sp:8.1.text.token.4	ὕπο	ὕπο	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu.sp:11.1.text.token.4	Πιτθέως	Πιτθέως	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu.sp:12.1.text.token.5	Τροζηνίας	Τροζηνίας	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu.sp:24.1.text.token.4	Πιτθέως	Πιτθέως	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu.sp:26.1.text.token.1	Πανδίονος	Πανδίονος	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu.sp:29.1.text.token.7	Τροζηνίαν	Τροζηνίαν	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu.sp:35.1.text.token.4	Παλλαντιδῶν	Παλλαντιδῶν	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu.sp:43.1.text.token.6	νεανίαν	νεανίαν	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu.sp:61.1.speaker.token.1	Χορός	Χορός	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu.sp:61.1.speaker.token.2	Κυνηγῶν	Κυνηγῶν	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu.sp:62.1.speaker.token.1	Χορός	Χορός	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu.sp:62.1.speaker.token.2	Κυνηγῶν	Κυνηγῶν	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu.sp:63.1.speaker.token.1	Χορός	Χορός	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu.sp:63.1.speaker.token.2	Κυνηγῶν	Κυνηγῶν	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu.sp:65.1.speaker.token.1	Χορός	Χορός	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu.sp:65.1.speaker.token.2	Κυνηγῶν	Κυνηγῶν	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu.sp:66.1.speaker.token.1	Χορός	Χορός	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu.sp:66.1.speaker.token.2	Κυνηγῶν	Κυνηγῶν	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu.sp:67.1.speaker.token.1	Χορός	Χορός	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu.sp:67.1.speaker.token.2	Κυνηγῶν	Κυνηγῶν	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu.sp:68.1.speaker.token.1	Χορός	Χορός	no_match_in_morph_dict
