’	'	ἒ	e)\	urn:cite2:hmt:lsj.chicago_md:n29854	x--------
’	'	ἒ	e)\	urn:cite2:hmt:lsj.chicago_md:n29856	x--------
Αἰγαῖος	*ai)gai=os	Αἰγαῖος	*ai)gai=os	urn:cite2:hmt:lsj.chicago_md:n2118	a-s---mn-
Αἰγύπτου	*ai)gu/ptou	Αἴγυπτος	*ai)/guptos	urn:cite2:hmt:lsj.chicago_md:n2224	n-s---fg-
Αἰγύπτου	*ai)gu/ptou	Αἴγυπτος	*ai)/guptos	urn:cite2:hmt:lsj.chicago_md:n2224	n-s---mg-
Αἰγύπτῳ	*ai)gu/ptw|	Αἴγυπτος	*ai)/guptos	urn:cite2:hmt:lsj.chicago_md:n2224	n-s---fd-
Αἰγύπτῳ	*ai)gu/ptw|	Αἴγυπτος	*ai)/guptos	urn:cite2:hmt:lsj.chicago_md:n2224	n-s---md-
Αἷμον	*ai(=mon	Αἵμων	*ai(/mwn	urn:cite2:hmt:lsj.chicago_md:n2503	n-s---mv-
Αἷμον	*ai(=mon	Αἷμος	*ai(=mos	urn:cite2:hmt:lsj.chicago_md:n2480	n-s---ma-
Αἷμον	*ai(=mon	Αῖ̔μος	*ai=(mos	urn:cite2:hmt:lsj.chicago_md:n2480	n-s---ma-
Αἷμον	*ai(=mon	αἵμων	ai(/mwn	urn:cite2:hmt:lsj.chicago_md:n2503	n-s---mv-
Βαβυλῶνα	*babulw=na	Βαβυλών	*babulw/n	urn:cite2:hmt:lsj.chicago_md:n18968	n-s---fa-
Βαβυλῶνα	*babulw=na	Βαβυλών	*babulw/n	urn:cite2:hmt:lsj.chicago_md:n18968	n-s---ma-
Βαβυλῶνι	*babulw=ni	Βαβυλών	*babulw/n	urn:cite2:hmt:lsj.chicago_md:n18968	n-s---fd-
Βαβυλῶνι	*babulw=ni	Βαβυλών	*babulw/n	urn:cite2:hmt:lsj.chicago_md:n18968	n-s---md-
Βαβυλῶνος	*babulw=nos	Βαβυλών	*babulw/n	urn:cite2:hmt:lsj.chicago_md:n18968	n-s---fg-
Βαβυλῶνος	*babulw=nos	Βαβυλών	*babulw/n	urn:cite2:hmt:lsj.chicago_md:n18968	n-s---mg-
Βαγώαν	*bagw/an	Βαγώας	*bagw/as	urn:cite2:hmt:lsj.chicago_md:n18976	n-s---ma-
Βαγώαν	*bagw/an	βαγώας	bagw/as	urn:cite2:hmt:lsj.chicago_md:n18976	n-s---ma-
Βαγώου	*bagw/ou	Βαγώας	*bagw/as	urn:cite2:hmt:lsj.chicago_md:n18976	n-s---mg-
Βαγώου	*bagw/ou	βαγώας	bagw/as	urn:cite2:hmt:lsj.chicago_md:n18976	n-s---mg-
Βοηδρομιῶνος	*bohdromiw=nos	Βοηδρομιών	*bohdromiw/n	urn:cite2:hmt:lsj.chicago_md:n20209	n-s---mg-
Βοηδρομιῶνος	*bohdromiw=nos	Βοηδρομιών	*bohdromiw/n	urn:cite2:hmt:lsj.chicago_md:n20209	n-s---mg-
Βοηδρομιῶνος	*bohdromiw=nos	βοηδρομιών	bohdromiw/n	urn:cite2:hmt:lsj.chicago_md:n20209	n-s---mg-
Βουκεφάλα	*boukefa/la	Βουκεφάλας	*boukefa/las	urn:cite2:hmt:lsj.chicago_md:n20543	n-s----g-
Βουκεφάλα	*boukefa/la	Βουκεφάλας	*boukefa/las	urn:cite2:hmt:lsj.chicago_md:n20543	n-d---mn-
Βουκεφάλα	*boukefa/la	Βουκεφάλας	*boukefa/las	urn:cite2:hmt:lsj.chicago_md:n20543	n-d---mv-
Βουκεφάλα	*boukefa/la	Βουκεφάλας	*boukefa/las	urn:cite2:hmt:lsj.chicago_md:n20543	n-d---ma-
Βουκεφάλα	*boukefa/la	Βουκεφάλας	*boukefa/las	urn:cite2:hmt:lsj.chicago_md:n20543	n-s---mv-
Βουκεφάλα	*boukefa/la	Βουκεφάλας	*boukefa/las	urn:cite2:hmt:lsj.chicago_md:n20543	n-s---mg-
Βουκεφάλα	*boukefa/la	Βουκεφάλας	*boukefa/las	urn:cite2:hmt:lsj.chicago_md:n20543	n-s---mn-
Βουκεφάλαν	*boukefa/lan	Βουκεφάλας	*boukefa/las	urn:cite2:hmt:lsj.chicago_md:n20543	n-s---ma-
Βουκεφάλαν	*boukefa/lan	Βουκεφάλας	*boukefa/las	urn:cite2:hmt:lsj.chicago_md:n20543	n-s---ma-
Βουκεφάλας	*boukefa/las	Βουκεφάλας	*boukefa/las	urn:cite2:hmt:lsj.chicago_md:n20543	n-p---ma-
Βουκεφάλας	*boukefa/las	Βουκεφάλας	*boukefa/las	urn:cite2:hmt:lsj.chicago_md:n20543	n-s---mn-
Βήλου	*bh/lou	Βῆλος	*bh=los	urn:cite2:hmt:lsj.chicago_md:n19840	n-s---mg-
Βήσσου	*bh/ssou	βήσσω	bh/ssw	urn:cite2:hmt:lsj.chicago_md:n19862	v2spme---
Βήσσου	*bh/ssou	βήσσω	bh/ssw	urn:cite2:hmt:lsj.chicago_md:n19862	v2siie---
Βῆσσον	*bh=sson	βήσσω	bh/ssw	urn:cite2:hmt:lsj.chicago_md:n19862	v-sppamv-
Βῆσσον	*bh=sson	βήσσω	bh/ssw	urn:cite2:hmt:lsj.chicago_md:n19862	v-sppann-
Βῆσσον	*bh=sson	βήσσω	bh/ssw	urn:cite2:hmt:lsj.chicago_md:n19862	v-sppanv-
Βῆσσον	*bh=sson	βήσσω	bh/ssw	urn:cite2:hmt:lsj.chicago_md:n19862	v-sppana-
Βῆσσον	*bh=sson	βήσσω	bh/ssw	urn:cite2:hmt:lsj.chicago_md:n19862	v3piia---
Βῆσσον	*bh=sson	βήσσω	bh/ssw	urn:cite2:hmt:lsj.chicago_md:n19862	v1siia---
Γλαῦκον	*glau=kon	Γλαύκος	*glau/kos	urn:cite2:hmt:lsj.chicago_md:n22257	n-s---ma-
Γλαῦκον	*glau=kon	Γλαύκος	*glau/kos	urn:cite2:hmt:lsj.chicago_md:n22258	n-s---ma-
Γλαῦκον	*glau=kon	Γλαῦκος	*glau=kos	urn:cite2:hmt:lsj.chicago_md:n22257	n-s---ma-
Γλαῦκον	*glau=kon	Γλαῦκος	*glau=kos	urn:cite2:hmt:lsj.chicago_md:n22258	n-s---ma-
Γλαῦκον	*glau=kon	γλαῦκος	glau=kos	urn:cite2:hmt:lsj.chicago_md:n22258	n-s---ma-
Γάζαν	*ga/zan	Γάζα	*ga/za	urn:cite2:hmt:lsj.chicago_md:n21393	n-s---fa-
Γάζαν	*ga/zan	γάζα	ga/za	urn:cite2:hmt:lsj.chicago_md:n21393	n-s---fa-
Δαισίου	*daisi/ou	Δαίσιος	*dai/sios	urn:cite2:hmt:lsj.chicago_md:n23253	n-s---mg-
Δαρείου	*darei/ou	Δαρεῖος	*darei=os	urn:cite2:hmt:lsj.chicago_md:n23468	n-s---mg-
Δαρείῳ	*darei/w|	Δαρεῖος	*darei=os	urn:cite2:hmt:lsj.chicago_md:n23468	n-s---md-
Δαρεῖον	*darei=on	Δαρεῖος	*darei=os	urn:cite2:hmt:lsj.chicago_md:n23468	n-s---ma-
Δαρεῖος	*darei=os	Δαρεῖος	*darei=os	urn:cite2:hmt:lsj.chicago_md:n23468	n-s---mn-
Δελφούς	*delfou/s	Δελφοί	*delfoi/	urn:cite2:hmt:lsj.chicago_md:n24003	n-p---ma-
Δελφοῖς	*delfoi=s	Δελφοί	*delfoi/	urn:cite2:hmt:lsj.chicago_md:n24003	n-p---md-
Δείνων	*dei/nwn	δεῖνα	dei=na	urn:cite2:hmt:lsj.chicago_md:n23708	n-p---mg-
Δείνων	*dei/nwn	δεῖνα	dei=na	urn:cite2:hmt:lsj.chicago_md:n23708	n-p---fg-
Δείνων	*dei/nwn	δεῖνα	dei=na	urn:cite2:hmt:lsj.chicago_md:n23708	n-p---ng-
Δείνων	*dei/nwn	δεῖνος	dei=nos	urn:cite2:hmt:lsj.chicago_md:n23727	n-p---mg-
Δείνων	*dei/nwn	δεῖνος	dei=nos	urn:cite2:hmt:lsj.chicago_md:n23728	n-p---mg-
Δείνων	*dei/nwn	δεινόω	deino/w	urn:cite2:hmt:lsj.chicago_md:n23731	v3piia---
Δείνων	*dei/nwn	δεινόω	deino/w	urn:cite2:hmt:lsj.chicago_md:n23731	v1siia---
Δημαράτου	*dhmara/tou	Δημ́αρατος	*dhm/aratos	urn:cite2:hmt:lsj.chicago_md:n24354	n-s---mg-
Δημαράτου	*dhmara/tou	Δημάρατος	*dhma/ratos	urn:cite2:hmt:lsj.chicago_md:n24354	n-s---mg-
Δημαράτου	*dhmara/tou	Δημαράτος	*dhmara/tos	urn:cite2:hmt:lsj.chicago_md:n24354	n-s---mg-
Δημαράτου	*dhmara/tou	δημάρατος	dhma/ratos	urn:cite2:hmt:lsj.chicago_md:n24354	n-s---mg-
Δημαράτου	*dhmara/tou	δημάρατος	dhma/ratos	urn:cite2:hmt:lsj.chicago_md:n24354	n-s---fg-
Δημαράτου	*dhmara/tou	δημάρατος	dhma/ratos	urn:cite2:hmt:lsj.chicago_md:n24354	n-s---ng-
Δημητρίου	*dhmhtri/ou	Δημ́ητριος	*dhm/htrios	urn:cite2:hmt:lsj.chicago_md:n24378	n-s---mg-
Δημητρίου	*dhmhtri/ou	Δημήτριος	*dhmh/trios	urn:cite2:hmt:lsj.chicago_md:n24378	n-s---mg-
Δημητρίου	*dhmhtri/ou	Δημήτριος	*dhmh/trios	urn:cite2:hmt:lsj.chicago_md:n24378	n-s---fg-
Δημητρίου	*dhmhtri/ou	Δημήτριος	*dhmh/trios	urn:cite2:hmt:lsj.chicago_md:n24378	n-s---ng-
Δημητρίου	*dhmhtri/ou	Δημήτριος	*dhmh/trios	urn:cite2:hmt:lsj.chicago_md:n24378	n-s---mg-
Δημάρατον	*dhma/raton	Δημ́αρατος	*dhm/aratos	urn:cite2:hmt:lsj.chicago_md:n24354	n-s---ma-
Δημάρατον	*dhma/raton	Δημάρατος	*dhma/ratos	urn:cite2:hmt:lsj.chicago_md:n24354	n-s---ma-
Δημάρατον	*dhma/raton	δημάρατος	dhma/ratos	urn:cite2:hmt:lsj.chicago_md:n24354	n-s---ma-
Δημάρατον	*dhma/raton	δημάρατος	dhma/ratos	urn:cite2:hmt:lsj.chicago_md:n24354	n-s---fa-
Δημάρατον	*dhma/raton	δημάρατος	dhma/ratos	urn:cite2:hmt:lsj.chicago_md:n24354	n-s---nn-
Δημάρατον	*dhma/raton	δημάρατος	dhma/ratos	urn:cite2:hmt:lsj.chicago_md:n24354	n-s---nv-
Δημάρατον	*dhma/raton	δημάρατος	dhma/ratos	urn:cite2:hmt:lsj.chicago_md:n24354	n-s---na-
Δημάρατος	*dhma/ratos	Δημ́αρατος	*dhm/aratos	urn:cite2:hmt:lsj.chicago_md:n24354	n-s---mn-
Δημάρατος	*dhma/ratos	Δημάρατος	*dhma/ratos	urn:cite2:hmt:lsj.chicago_md:n24354	n-s---mn-
Δημάρατος	*dhma/ratos	δημάρατος	dhma/ratos	urn:cite2:hmt:lsj.chicago_md:n24354	n-s---mn-
Δημάρατος	*dhma/ratos	δημάρατος	dhma/ratos	urn:cite2:hmt:lsj.chicago_md:n24354	n-s---fn-
Διογένει	*dioge/nei	Διογένης	*dioge/nhs	urn:cite2:hmt:lsj.chicago_md:n27119	n-d---mn-
Διογένει	*dioge/nei	Διογένης	*dioge/nhs	urn:cite2:hmt:lsj.chicago_md:n27119	n-d---mv-
Διογένει	*dioge/nei	Διογένης	*dioge/nhs	urn:cite2:hmt:lsj.chicago_md:n27119	n-d---ma-
Διογένει	*dioge/nei	Διογένης	*dioge/nhs	urn:cite2:hmt:lsj.chicago_md:n27119	n-s---md-
Διογένει	*dioge/nei	Διογένης	*dioge/nhs	urn:cite2:hmt:lsj.chicago_md:n27119	n-s---md-
Διογένην	*dioge/nhn	Διογένης	*dioge/nhs	urn:cite2:hmt:lsj.chicago_md:n27119	n-s---ma-
Διογένην	*dioge/nhn	Διογένης	*dioge/nhs	urn:cite2:hmt:lsj.chicago_md:n27119	n-s---ma-
Διογένης	*dioge/nhs	Διογένης	*dioge/nhs	urn:cite2:hmt:lsj.chicago_md:n27119	n-p---ma-
