token_urn	surface_form	normalized_form	reason
// The pound sign "	" is used as a column divider.	" is used as a column divider.	no_match_in_morph_dict
	!cexversion	!cexversion	no_match_in_morph_dict
	!citelibrary	!citelibrary	no_match_in_morph_dict
name	Euripides, Hippolytus	Euripides, Hippolytus	no_match_in_morph_dict
urn	urn:cite2:furman:cex.2026:aristophanes_project	urn:cite2:furman:cex.2026:aristophanes_project	no_match_in_morph_dict
license	Creative Commons Attribution Share Alike	Creative Commons Attribution Share Alike	no_match_in_morph_dict
	!ctscatalog	!ctscatalog	no_match_in_morph_dict
urn	citationScheme	citationScheme	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu.sp.token:	line/speech/speaker/token,line/speech/text/token	line/speech/speaker/token,line/speech/text/token	no_match_in_morph_dict
urn	citationScheme	citationScheme	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu-sp.tok:	line/speech/speaker,line/speech/text	line/speech/speaker,line/speech/text	no_match_in_morph_dict
	!ctsdata	!ctsdata	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu-sp.tok:5.1.text.token3	σέβοντας	σέβοντας	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu-sp.tok:8.1.text.token4	ὕπο	ὕπο	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu-sp.tok:11.1.text.token4	Πιτθέως	Πιτθέως	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu-sp.tok:12.1.text.token5	Τροζηνίας	Τροζηνίας	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu-sp.tok:24.1.text.token4	Πιτθέως	Πιτθέως	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu-sp.tok:26.1.text.token1	Πανδίονος	Πανδίονος	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu-sp.tok:29.1.text.token7	Τροζηνίαν	Τροζηνίαν	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu-sp.tok:35.1.text.token4	Παλλαντιδῶν	Παλλαντιδῶν	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu-sp.tok:43.1.text.token6	νεανίαν	νεανίαν	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu-sp.tok:61.1.speaker.token1	Χορός	Χορός	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu-sp.tok:61.1.speaker.token2	Κυνηγῶν	Κυνηγῶν	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu-sp.tok:62.1.speaker.token1	Χορός	Χορός	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu-sp.tok:62.1.speaker.token2	Κυνηγῶν	Κυνηγῶν	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu-sp.tok:63.1.speaker.token1	Χορός	Χορός	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu-sp.tok:63.1.speaker.token2	Κυνηγῶν	Κυνηγῶν	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu-sp.tok:65.1.speaker.token1	Χορός	Χορός	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu-sp.tok:65.1.speaker.token2	Κυνηγῶν	Κυνηγῶν	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu-sp.tok:66.1.speaker.token1	Χορός	Χορός	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu-sp.tok:66.1.speaker.token2	Κυνηγῶν	Κυνηγῶν	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu-sp.tok:67.1.speaker.token1	Χορός	Χορός	no_match_in_morph_dict
urn:cts:greekLit:tlg0006.tlg005.fu-sp.tok:67.1.speaker.token2	Κυνηγῶν	Κυνηγῶν	no_match_in_morph_dict
