token_urn	surface_form	normalized_form	reason
	!citelibrary	!citelibrary	no_match_in_morph_dict
name	New Testament: Matthew	New Testament: Matthew	no_match_in_morph_dict
urn	urn:cite2:cex:fufolio.2026:nt_matthew	urn:cite2:cex:fufolio.2026:nt_matthew	no_match_in_morph_dict
license	CC Share Alike. For details, see more info.	CC Share Alike. For details, see more info.	no_match_in_morph_dict
	!ctscatalog	!ctscatalog	no_match_in_morph_dict
urn	citationScheme	citationScheme	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh.token:	line/speech/speaker/token,line/speech/text/token	line/speech/speaker/token,line/speech/text/token	no_match_in_morph_dict
urn	citationScheme	citationScheme	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:	chapter/verse	chapter/verse	no_match_in_morph_dict
	!ctsdata	!ctsdata	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.title.token.2	Μαθθαῖον	Μαθθαῖον	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.1.token.6	Δαυεὶδ	Δαυείδ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.1.token.8	Ἀβρααμ	Ἀβρααμ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.2.token.1	Ἀβραὰμ	Ἀβραάμ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.2.token.4	Ἰσαάκ	Ἰσαάκ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.2.token.6	Ἰσαὰκ	Ἰσαάκ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.2.token.10	Ἰακώβ	Ἰακώβ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.2.token.12	Ἰακὼβ	Ἰακώβ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.2.token.16	Ἰούδαν	Ἰούδαν	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.3.token.1	Ἰούδας	Ἰούδας	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.3.token.5	Φαρὲς	Φαρές	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.3.token.8	Ζαρὰ	Ζαρά	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.3.token.11	Θάμαρ	Θάμαρ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.3.token.13	Φαρὲς	Φαρές	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.3.token.17	Ἑσρώμ	Ἑσρώμ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.3.token.19	Ἑσρὼμ	Ἑσρώμ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.3.token.23	Ἀράμ	Ἀράμ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.4.token.1	Ἀρὰμ	Ἀράμ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.4.token.5	Ἀμιναδάβ	Ἀμιναδάβ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.4.token.7	Ἀμιναδὰβ	Ἀμιναδάβ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.4.token.11	Ναασσών	Ναασσών	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.4.token.13	Ναασσὼν	Ναασσών	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.4.token.17	Σαλμών	Σαλμών	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.5.token.1	Σαλμὼν	Σαλμών	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.5.token.5	Βοὲς	Βοές	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.5.token.8	Ῥαχάβ	Ῥαχάβ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.5.token.10	Βοὲς	Βοές	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.5.token.14	Ἰωβὴδ	Ἰωβήδ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.5.token.17	Ῥούθ	Ῥούθ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.5.token.19	Ἰωβὴδ	Ἰωβήδ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.5.token.23	Ἰεσσαί	Ἰεσσαί	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.6.token.1	Ἰεσσαὶ	Ἰεσσαί	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.6.token.5	Δαυεὶδ	Δαυείδ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.6.token.9	Δαυεὶδ	Δαυείδ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.6.token.13	Σολομῶνα	Σολομῶνα	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.7.token.1	Σολομὼν	Σολομών	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.7.token.5	Ῥοβοάμ	Ῥοβοάμ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.7.token.7	Ῥοβοὰμ	Ῥοβοάμ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.7.token.11	Ἀβιά	Ἀβιά	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.7.token.13	Ἀβιὰ	Ἀβιά	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.7.token.17	Ἀσάφ	Ἀσάφ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.7.token.19	Ἀσὰφ	Ἀσάφ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.7.token.23	Ἰωσαφάτ	Ἰωσαφάτ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.8.token.1	Ἰωσαφὰτ	Ἰωσαφάτ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.8.token.5	Ἰωράμ	Ἰωράμ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.8.token.7	Ἰωρὰμ	Ἰωράμ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.8.token.11	Ὀζείαν	Ὀζείαν	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.9.token.1	Ὀζείας	Ὀζείας	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.9.token.5	Ἰωαθάμ	Ἰωαθάμ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.9.token.7	Ἰωαθὰμ	Ἰωαθάμ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.9.token.11	Ἄχας	Ἄχας	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.9.token.13	Ἄχας	Ἄχας	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.9.token.17	Ἑζεκίαν	Ἑζεκίαν	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.10.token.1	Ἑζεκίας	Ἑζεκίας	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.10.token.5	Μανασσῆ	Μανασσῆ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.10.token.7	Μανασσῆς	Μανασσῆς	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.10.token.17	Ἰωσείαν	Ἰωσείαν	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.11.token.1	Ἰωσείας	Ἰωσείας	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.11.token.5	Ἰεχονίαν	Ἰεχονίαν	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.12.token.6	Ἰεχονίας	Ἰεχονίας	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.12.token.9	Σαλαθιήλ	Σαλαθιήλ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.12.token.11	Σαλαθιὴλ	Σαλαθιήλ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.12.token.15	Ζοροβάβελ	Ζοροβάβελ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.13.token.1	Ζοροβάβελ	Ζοροβάβελ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.13.token.5	Ἀβιούδ	Ἀβιούδ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.13.token.7	Ἀβιοὺδ	Ἀβιούδ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.13.token.11	Ἐλιακείμ	Ἐλιακείμ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.13.token.13	Ἐλιακεὶμ	Ἐλιακείμ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.13.token.17	Ἀζώρ	Ἀζώρ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.14.token.1	Ἀζὼρ	Ἀζώρ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.14.token.5	Σαδώκ	Σαδώκ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.14.token.7	Σαδὼκ	Σαδώκ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.14.token.11	Ἀχείμ	Ἀχείμ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.14.token.13	Ἀχεὶμ	Ἀχείμ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.14.token.17	Ἐλιούδ	Ἐλιούδ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.15.token.1	Ἐλιοὺδ	Ἐλιούδ	no_match_in_morph_dict
urn:cts:greekLit:tlg0031.tlg001.wh:1.15.token.5	Ἐλεάζαρ	Ἐλεάζαρ	no_match_in_morph_dict
