urn:cts:fuTeaching:blackwell.hq.2026:1.1.token1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409851
urn:cts:fuTeaching:blackwell.hq.2026:1.1.token2	urn:cite2:fufolio:greekmorph.2026a:20260607T03124010114
urn:cts:fuTeaching:blackwell.hq.2026:1.1.token2	urn:cite2:fufolio:greekmorph.2026a:20260607T03124010115
urn:cts:fuTeaching:blackwell.hq.2026:1.1.token2	urn:cite2:fufolio:greekmorph.2026a:20260607T10290110888
urn:cts:fuTeaching:blackwell.hq.2026:1.1.token2	urn:cite2:fufolio:greekmorph.2026a:20260607T10290110889
urn:cts:fuTeaching:blackwell.hq.2026:1.1.token3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406447
urn:cts:fuTeaching:blackwell.hq.2026:1.1.token3	urn:cite2:fufolio:greekmorph.2026a:20260608T1833431132
urn:cts:fuTeaching:blackwell.hq.2026:1.1.token3	urn:cite2:fufolio:greekmorph.2026a:20260608T1833431519
urn:cts:fuTeaching:blackwell.hq.2026:1.1.token3	urn:cite2:fufolio:greekmorph.2026a:20260608T1833431747
urn:cts:fuTeaching:blackwell.hq.2026:1.1.token4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312408012
urn:cts:fuTeaching:blackwell.hq.2026:1.1.token5	urn:cite2:fufolio:greekmorph.2026a:20260611T1431134663
urn:cts:fuTeaching:blackwell.hq.2026:1.1.token5	urn:cite2:fufolio:greekmorph.2026a:20260611T1431134664
urn:cts:fuTeaching:blackwell.hq.2026:1.10.token1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406311
urn:cts:fuTeaching:blackwell.hq.2026:1.10.token1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406312
urn:cts:fuTeaching:blackwell.hq.2026:1.10.token1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406313
urn:cts:fuTeaching:blackwell.hq.2026:1.10.token1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406314
urn:cts:fuTeaching:blackwell.hq.2026:1.10.token1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406315
urn:cts:fuTeaching:blackwell.hq.2026:1.10.token1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406316
urn:cts:fuTeaching:blackwell.hq.2026:1.10.token1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406317
urn:cts:fuTeaching:blackwell.hq.2026:1.10.token1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406318
urn:cts:fuTeaching:blackwell.hq.2026:1.10.token1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406319
urn:cts:fuTeaching:blackwell.hq.2026:1.10.token1	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430590
urn:cts:fuTeaching:blackwell.hq.2026:1.10.token1	urn:cite2:fufolio:greekmorph.2026a:20260608T1833433087
urn:cts:fuTeaching:blackwell.hq.2026:1.10.token1	urn:cite2:fufolio:greekmorph.2026a:20260608T1833433221
urn:cts:fuTeaching:blackwell.hq.2026:1.10.token10	urn:cite2:fufolio:greekmorph.2026a:20260607T0312408285
urn:cts:fuTeaching:blackwell.hq.2026:1.10.token11	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406482
urn:cts:fuTeaching:blackwell.hq.2026:1.10.token11	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430247
urn:cts:fuTeaching:blackwell.hq.2026:1.10.token12	urn:cite2:fufolio:greekmorph.2026a:20260607T0312404083
