Αἰγικορῆς	*ai)gikorh=s	αἰγικορεῖς	ai)gikorei=s	n-p---mn-
Αἰγικορῆς	*ai)gikorh=s	αἰγικορεῖς	ai)gikorei=s	n-p---mn-
Αἰγικορῆς	*ai)gikorh=s	αἰγικορεῖς	ai)gikorei=s	n-p---mv-
Αἰόλου	*ai)o/lou	Αἴολος	*ai)/olos	n-s---mg-
Αἰόλου	*ai)o/lou	αἰόλος	ai)o/los	a-s---mg-
Αἰόλου	*ai)o/lou	αἰόλος	ai)o/los	a-s---ng-
Βακχεύς	*bakxeu/s	Βακχεύς	*bakxeu/s	n-s---mn-
Βακχεύς	*bakxeu/s	Βακχεύς	*bakxeu/s	n-s---mn-
Βακχίου	*bakxi/ou	Βάκχειος	*ba/kxeios	a-s---mg-
Βακχίου	*bakxi/ou	Βάκχειος	*ba/kxeios	a-s---ng-
Βακχίου	*bakxi/ou	Βάκχειος	*ba/kxeios	a-s---mg-
Βακχίου	*bakxi/ou	Βάκχειος	*ba/kxeios	a-s---ng-
Βακχίου	*bakxi/ou	Βακχιόω	*bakxio/w	v3siia---
Βακχίου	*bakxi/ou	Βακχιόω	*bakxio/w	v2spma---
Βρόμιος	*bro/mios	Βρόμιος	*bro/mios	a-s---mn-
Βρόμιος	*bro/mios	Βρόμιος	*bro/mios	n-s---mn-
Βρόμιος	*bro/mios	βρόμιος	bro/mios	a-s---mn-
Βυβλίνου	*bubli/nou	βύβλινος	bu/blinos	a-s---mg-
Βυβλίνου	*bubli/nou	βύβλινος	bu/blinos	a-s---ng-
Βάκχαις	*ba/kxais	Βάκχη-πλ	*ba/kxh-pl	n-p---fd-
Βάκχαις	*ba/kxais	Βάκχη-πλ	*ba/kxh-pl	n-p---fd-
Βάκχιος	*ba/kxios	Βάκχειος	*ba/kxeios	a-s---mn-
Βάκχιος	*ba/kxios	Βάκχειος	*ba/kxeios	a-s---mn-
Γαίας	*gai/as	Γαῖα	*gai=a	n-p---fa-
Γαίας	*gai/as	Γαῖα	*gai=a	n-s---fg-
Γαίας	*gai/as	γαῖα	gai=a	n-p---fa-
Γαίας	*gai/as	γαῖα	gai=a	n-s---fg-
Γαίας	*gai/as	γαῖα	gai=a	n-p---fa-
Γαίας	*gai/as	γαῖα	gai=a	n-s---fg-
Γαῖα	*gai=a	Γαῖα	*gai=a	n-s---fn-
Γαῖα	*gai=a	Γαῖα	*gai=a	n-s---fv-
Γαῖα	*gai=a	Γαῖον	*gai=on	n-p---nn-
Γαῖα	*gai=a	Γαῖον	*gai=on	n-p---nv-
Γαῖα	*gai=a	Γαῖον	*gai=on	n-p---na-
Γαῖα	*gai=a	γαῖα	gai=a	n-s---fn-
Γαῖα	*gai=a	γαῖα	gai=a	n-s---fv-
Γελέων	*gele/wn	Γέλα	*ge/la	n-p---fg-
Γελέων	*gele/wn	Γελέοντες	*gele/ontes	n-s---mn-
Γελέων	*gele/wn	Γελέων	*gele/wn	n-s---mn-
Γενέταις	*gene/tais	γενέτης	gene/ths	n-p---md-
Γιγάντων	*giga/ntwn	γίγας	gi/gas	n-p---mg-
Γοργοφόνα	*gorgofo/na	Γοργοφόνη	*gorgofo/nh	n-d---fn-
Γοργοφόνα	*gorgofo/na	Γοργοφόνη	*gorgofo/nh	n-d---fv-
Γοργοφόνα	*gorgofo/na	Γοργοφόνη	*gorgofo/nh	n-d---fa-
Γοργοφόνα	*gorgofo/na	Γοργοφόνη	*gorgofo/nh	n-s---fn-
Γοργοφόνα	*gorgofo/na	Γοργοφόνη	*gorgofo/nh	n-s---fv-
Γοργοφόνα	*gorgofo/na	Γοργοφόνος	*gorgofo/nos	n-p---nn-
Γοργοφόνα	*gorgofo/na	Γοργοφόνος	*gorgofo/nos	n-p---nv-
Γοργοφόνα	*gorgofo/na	Γοργοφόνος	*gorgofo/nos	n-p---na-
Γοργοῦς	*gorgou=s	Γοργώ	*gorgw/	n-s---fg-
Γοργόνες	*gorgo/nes	Γοργόνες	*gorgo/nes	n-p---fn-
Γοργόνες	*gorgo/nes	Γοργόνες	*gorgo/nes	n-p---fv-
Γοργόνες	*gorgo/nes	Γοργών	*gorgw/n	n-p---fn-
Γοργόνες	*gorgo/nes	Γοργών	*gorgw/n	n-p---fv-
Γοργόνος	*gorgo/nos	Γοργών	*gorgw/n	n-s---fg-
Γοργόν’	*gorgo/n'	Γοργόνη	*gorgo/nh	n-s---fd-
Γοργόν’	*gorgo/n'	Γοργών	*gorgw/n	n-s---fa-
Γοργόν’	*gorgo/n'	Γοργών	*gorgw/n	n-s---fd-
Γοργόν’	*gorgo/n'	Γοργών	*gorgw/n	n-d---fn-
Γοργόν’	*gorgo/n'	Γοργών	*gorgw/n	n-d---fv-
Γοργόν’	*gorgo/n'	Γοργών	*gorgw/n	n-d---fa-
Γοργώ	*gorgw/	Γοργώ	*gorgw/	n-s---fn-
Γοργώ	*gorgw/	γοργός	gorgo/s	a-d---mn-
Γοργώ	*gorgw/	γοργός	gorgo/s	a-d---mv-
Γοργώ	*gorgw/	γοργός	gorgo/s	a-d---ma-
Γοργώ	*gorgw/	γοργός	gorgo/s	a-d---nn-
Γοργώ	*gorgw/	γοργός	gorgo/s	a-d---nv-
