token_urn	surface_form	normalized_form	reason
	!cexversion	!cexversion	no_match_in_morph_dict
	!citelibrary	!citelibrary	no_match_in_morph_dict
name	CEX Library created by CEXWriter	CEX Library created by CEXWriter	no_match_in_morph_dict
urn	urn:cite2:cex:TEMPCOLL.TEMPVERSION:TEMP_ID	urn:cite2:cex:TEMPCOLL.TEMPVERSION:TEMP_ID	no_match_in_morph_dict
license	Public Domain.	Public Domain.	no_match_in_morph_dict
	!ctscatalog	!ctscatalog	no_match_in_morph_dict
urn	citationScheme	citationScheme	no_match_in_morph_dict
urn:cts:greekLit:tlg0013.tlg002.fucex.token:	line/speech/speaker/token,line/speech/text/token	line/speech/speaker/token,line/speech/text/token	no_match_in_morph_dict
urn	citationScheme	citationScheme	no_match_in_morph_dict
urn:cts:greekLit:tlg0013.tlg002.fucex:	line	line	no_match_in_morph_dict
	!ctsdata	!ctsdata	no_match_in_morph_dict
urn:cts:greekLit:tlg0013.tlg002.fucex:24.token.3	Περσαίου	Περσαίου	no_match_in_morph_dict
urn:cts:greekLit:tlg0013.tlg002.fucex:79.token.7	ἄκοιτιν	ἄκοιτιν	no_match_in_morph_dict
urn:cts:greekLit:tlg0013.tlg002.fucex:105.token.5	Ἐλευσινίδαο	Ἐλευσινίδαο	no_match_in_morph_dict
urn:cts:greekLit:tlg0013.tlg002.fucex:109.token.1	Καλλιδίκη	Καλλιδίκη	no_match_in_morph_dict
urn:cts:greekLit:tlg0013.tlg002.fucex:109.token.3	Κλεισιδίκη	Κλεισιδίκη	no_match_in_morph_dict
urn:cts:greekLit:tlg0013.tlg002.fucex:110.token.1	Καλλιθόη	Καλλιθόη	no_match_in_morph_dict
urn:cts:greekLit:tlg0013.tlg002.fucex:122.token.1	Δωσὼ	Δωσώ	no_match_in_morph_dict
urn:cts:greekLit:tlg0013.tlg002.fucex:123.token.3	Κρήτηθεν	Κρήτηθεν	no_match_in_morph_dict
urn:cts:greekLit:tlg0013.tlg002.fucex:128.token.3	ἐπηρτύνοντο	ἐπηρτύνοντο	no_match_in_morph_dict
urn:cts:greekLit:tlg0013.tlg002.fucex:137.token.8	οἰκτείρατε	οἰκτείρατε	no_match_in_morph_dict
urn:cts:greekLit:tlg0013.tlg002.fucex:146.token.1	Καλλιδίκη	Καλλιδίκη	no_match_in_morph_dict
urn:cts:greekLit:tlg0013.tlg002.fucex:153.token.5	Διόκλου	Διόκλου	no_match_in_morph_dict
urn:cts:greekLit:tlg0013.tlg002.fucex:161.token.5	Μετανείρῃ	Μετανείρῃ	no_match_in_morph_dict
urn:cts:greekLit:tlg0013.tlg002.fucex:195.token.7	Ἰάμβη	Ἰάμβη	no_match_in_morph_dict
urn:cts:greekLit:tlg0013.tlg002.fucex:197.token.2	καθεζομένη	καθεζομένη	no_match_in_morph_dict
urn:cts:greekLit:tlg0013.tlg002.fucex:202.token.7	Ἰάμβη	Ἰάμβη	no_match_in_morph_dict
urn:cts:greekLit:tlg0013.tlg002.fucex:206.token.4	Μετάνειρα	Μετάνειρα	no_match_in_morph_dict
urn:cts:greekLit:tlg0013.tlg002.fucex:209.token.2	μίξασαν	μίξασαν	no_match_in_morph_dict
urn:cts:greekLit:tlg0013.tlg002.fucex:210.token.6	πόρεν	πόρεν	no_match_in_morph_dict
urn:cts:greekLit:tlg0013.tlg002.fucex:212.token.6	Μετάνειρα	Μετάνειρα	no_match_in_morph_dict
