Αἴτνας	*ai)/tnas	Αἰ̈τνη	*ai)+tnh	n-p---fa-
Αἴτνας	*ai)/tnas	Αἰ̈τνη	*ai)+tnh	n-s---fg-
Αἴτνας	*ai)/tnas	Αἴτνη	*ai)/tnh	n-p---fa-
Αἴτνας	*ai)/tnas	Αἴτνη	*ai)/tnh	n-s---fg-
Βρόμιον	*bro/mion	Βρόμιος	*bro/mios	a-s---ma-
Βρόμιον	*bro/mion	Βρόμιος	*bro/mios	a-s---nn-
Βρόμιον	*bro/mion	Βρόμιος	*bro/mios	a-s---nv-
Βρόμιον	*bro/mion	Βρόμιος	*bro/mios	a-s---na-
Βρόμιον	*bro/mion	Βρόμιος	*bro/mios	n-s---ma-
Βρόμιον	*bro/mion	βρόμιος	bro/mios	a-s---ma-
Βρόμιον	*bro/mion	βρόμιος	bro/mios	a-s---nn-
Βρόμιον	*bro/mion	βρόμιος	bro/mios	a-s---nv-
Βρόμιον	*bro/mion	βρόμιος	bro/mios	a-s---na-
Βρόμιον	*bro/mion	βρομέω	brome/w	v3piia---
Βρόμιον	*bro/mion	βρομέω	brome/w	v1siia---
Γοργόνος	*gorgo/nos	Γοργών	*gorgw/n	n-s---fg-
Γοργών	*gorgw/n	Γοργών	*gorgw/n	n-s---fn-
Γοργών	*gorgw/n	Γοργών	*gorgw/n	n-s---fv-
Γίγαντας	*gi/gantas	γίγας	gi/gas	n-p---ma-
Γίγασι	*gi/gasi	γίγας	gi/gas	n-p---md-
Δαναοῦ	*danaou=	Δαναός	*danao/s	n-s---mg-
Δηλιάδες	*dhlia/des	Δηλιάς	*dhlia/s	n-p---fn-
Δηλιάδες	*dhlia/des	Δηλιάς	*dhlia/s	n-p---fv-
Διομήδεος	*diomh/deos	Διομήδης	*diomh/dhs	n-s---mg-
Διονυσιάδος	*dionusia/dos	Διονυσιάς	*dionusia/s	n-s---fg-
Διός	*dio/s	Ζεύς	*zeu/s	n-s---mg-
Δήμητρος	*dh/mhtros	Δημήτηρ	*dhmh/thr	n-s---fg-
Δήμητρος	*dh/mhtros	Δημήτηρ	*dhmh/thr	n-s---fg-
Δίρκα	*di/rka	Δίρκη	*di/rkh	n-d---fn-
Δίρκα	*di/rka	Δίρκη	*di/rkh	n-d---fv-
Δίρκα	*di/rka	Δίρκη	*di/rkh	n-d---fa-
Δίρκα	*di/rka	Δίρκη	*di/rkh	n-s---fn-
Δίρκα	*di/rka	Δίρκη	*di/rkh	n-s---fv-
Δίρκης	*di/rkhs	Δίρκη	*di/rkh	n-s---fg-
Εἷς	*ei(=s	εἷς	ei(=s	n-s---mn-
Εὐβοίας	*eu)boi/as	Εὔβοια	*eu)/boia	n-p---fa-
Εὐβοίας	*eu)boi/as	Εὔβοια	*eu)/boia	n-s---fg-
Εὐβοίας	*eu)boi/as	Εὔβοια	*eu)/boia	n-p---fa-
Εὐβοίας	*eu)boi/as	Εὔβοια	*eu)/boia	n-s---fg-
Εὐρυσθεύς	*eu)rusqeu/s	Εὐρυσθεύς	*eu)rusqeu/s	n-s---mn-
Εὐρυσθεῖ	*eu)rusqei=	Εὐρυσθεύς	*eu)rusqeu/s	n-s---md-
Εὐρυσθέα	*eu)rusqe/a	Εὐρυσθεύς	*eu)rusqeu/s	n-s---ma-
Εὐρυσθέως	*eu)rusqe/ws	Εὐρυσθεύς	*eu)rusqeu/s	n-s---mg-
Εὐρυσθέως	*eu)rusqe/ws	Εὐρυσθεύς	*eu)rusqeu/s	n-s---mg-
Εὐρυσθέως	*eu)rusqe/ws	Εὐρυσθεύς	*eu)rusqeu/s	n-s---mn-
Ζεύς	*zeu/s	Ζεύς	*zeu/s	n-s---mn-
Ζεῦ	*zeu=	Ζεύς	*zeu/s	n-s---mv-
Ζεῦ	*zeu=	ζέω	ze/w	v2spme---
Ζεῦ	*zeu=	ζέω	ze/w	v2siie---
Ζηνί	*zhni/	Ζεύς	*zeu/s	n-s---md-
Ζηνός	*zhno/s	Ζεύς	*zeu/s	n-s---mg-
Ζῆθον	*zh=qon	Ζῆθος	*zh=qos	n-s---ma-
Θεσσαλῶν	*qessalw=n	Θεσσαλός	*qessalo/s	a-p---fg-
Θεσσαλῶν	*qessalw=n	Θεσσαλός	*qessalo/s	a-p---mg-
Θεσσαλῶν	*qessalw=n	Θεσσαλός	*qessalo/s	a-p---ng-
Θεσσαλῶν	*qessalw=n	Θεσσαλός	*qessalo/s	n-p---mg-
Θηβαίων	*qhbai/wn	Θηβαῖος	*qhbai=os	a-p---fg-
Θηβαίων	*qhbai/wn	Θηβαῖος	*qhbai=os	a-p---mg-
Θηβαίων	*qhbai/wn	Θηβαῖος	*qhbai=os	a-p---ng-
Θηβαῖος	*qhbai=os	Θηβαῖος	*qhbai=os	a-s---mn-
Θηβῶν	*qhbw=n	Θῆβαι	*qh=bai	n-p---fg-
Θησεύς	*qhseu/s	Θησεύς	*qhseu/s	n-s---mn-
Θησεῖ	*qhsei=	Θησεύς	*qhseu/s	n-s---md-
Θησεῖ	*qhsei=	τίθημι	ti/qhmi	v2sfim---
Θησεῖ	*qhsei=	τίθημι	ti/qhmi	v3sfia---
Θησεῦ	*qhseu=	Θησεύς	*qhseu/s	n-s---mv-
Θησέα	*qhse/a	Θησεύς	*qhseu/s	n-s---ma-
Θήβαις	*qh/bais	Θῆβαι	*qh=bai	n-p---fd-
Θήβας	*qh/bas	Θήβη	*qh/bh	n-s---fg-
Θήβας	*qh/bas	Θῆβαι	*qh=bai	n-p---fa-
Καδμείων	*kadmei/wn	Καδμεῖος	*kadmei=os	a-p---fg-
Καδμείων	*kadmei/wn	Καδμεῖος	*kadmei=os	a-p---mg-
Καδμείων	*kadmei/wn	Καδμεῖος	*kadmei=os	a-p---ng-
Καδμείων	*kadmei/wn	Καδμεῖος	*kadmei=os	a-p---fg-
Καδμείων	*kadmei/wn	Καδμεῖος	*kadmei=os	a-p---mg-
Καδμείων	*kadmei/wn	Καδμεῖος	*kadmei=os	a-p---ng-
Καδμείων	*kadmei/wn	Καδμεῖος	*kadmei=os	n-s---mn-
Καδμείων	*kadmei/wn	Καδμεῖος	*kadmei=os	n-s---mv-
Καδμείων	*kadmei/wn	Καδμεῖος	*kadmei=os	n-s---fn-
Καδμείων	*kadmei/wn	Καδμεῖος	*kadmei=os	n-s---fv-
