Αἰγύπτου	*ai)gu/ptou	Αἴγυπτος	*ai)/guptos	n-s---fg-
Αἰγύπτου	*ai)gu/ptou	Αἴγυπτος	*ai)/guptos	n-s---mg-
Βάκχαις	*ba/kxais	Βάκχη-πλ	*ba/kxh-pl	n-p---fd-
Βάκχαις	*ba/kxais	Βάκχη-πλ	*ba/kxh-pl	n-p---fd-
Βάκχης	*ba/kxhs	Βάκχη	*ba/kxh	n-s---fg-
Βάκχης	*ba/kxhs	Βακχάω	*bakxa/w	v2spia---
Βάκχης	*ba/kxhs	Βακχάω	*bakxa/w	v2siia---
Δαιδάλου	*daida/lou	Δαίδαλος	*dai/dalos	n-s---mg-
Δαιδάλου	*daida/lou	δαίδαλος	dai/dalos	n-s---mg-
Δαιδάλου	*daida/lou	δαίδαλος	dai/dalos	n-s---fg-
Δαιδάλου	*daida/lou	δαίδαλος	dai/dalos	n-s---ng-
Δαιδάλου	*daida/lou	δαιδάλλω	daida/llw	v2spma---
Δαιδάλου	*daida/lou	δαιδάλλω	daida/llw	v3siia---
Δαιδάλου	*daida/lou	δαιδάλλω	daida/llw	v2saim---
Δαιδάλου	*daida/lou	δαιδαλόω	daidalo/w	v2spma---
Δαιδάλου	*daida/lou	δαιδαλόω	daidalo/w	v3siia---
Δαναοί	*danaoi/	Δαναός	*danao/s	n-p---mn-
Δαναοί	*danaoi/	Δαναός	*danao/s	n-p---mv-
Δαναοί	*danaoi/	Δαναοί	*danaoi/	n-p---mn-
Δαναοί	*danaoi/	Δαναοί	*danaoi/	n-p---mv-
Δαναοῖς	*danaoi=s	Δαναός	*danao/s	n-p---md-
Δαναοῖς	*danaoi=s	Δαναοί	*danaoi/	n-p---md-
Δαναϊδῶν	*danai+dw=n	Δαναίδαι	*danai/dai	n-p---mg-
Δαναῶν	*danaw=n	Δαναός	*danao/s	n-p---mg-
Δαναῶν	*danaw=n	Δαναοί	*danaoi/	n-p---mg-
Δηλιάσιν	*dhlia/sin	Δηλιάς	*dhlia/s	n-p---fd-
Διοσκούροιν	*dioskou/roin	Διόσκοροι	*dio/skoroi	n-d---mg-
Διοσκούροιν	*dioskou/roin	Διόσκοροι	*dio/skoroi	n-d---md-
Διοσκούροιν	*dioskou/roin	Διόσκοροι	*dio/skoroi	n-d---mg-
Διοσκούροιν	*dioskou/roin	Διόσκοροι	*dio/skoroi	n-d---md-
Διοσκόροιν	*diosko/roin	Διόσκοροι	*dio/skoroi	n-d---mg-
Διοσκόροιν	*diosko/roin	Διόσκοροι	*dio/skoroi	n-d---md-
Διοσκόροιν	*diosko/roin	Διόσκοροι	*dio/skoroi	n-d---mg-
Διοσκόροιν	*diosko/roin	Διόσκοροι	*dio/skoroi	n-d---md-
Διόνυσος	*dio/nusos	Διόνυσος	*dio/nusos	n-s---mn-
Διός	*dio/s	Ζεύς	*zeu/s	n-s---mg-
Δωρίδος	*dwri/dos	Δωρίς	*dwri/s	n-s---fg-
Δωρίς	*dwri/s	Δωρίς	*dwri/s	n-s---fn-
