Αἰγεῖ	*ai)gei=	Αἰγεύς	*ai)geu/s	n-s---md-
Αἰγεῖ	*ai)gei=	Αἰγίς	*ai)gi/s	n-d---fn-
Αἰγεῖ	*ai)gei=	Αἰγίς	*ai)gi/s	n-d---fv-
Αἰγεῖ	*ai)gei=	Αἰγίς	*ai)gi/s	n-d---fa-
Αἰγεῖ	*ai)gei=	Αἰγίς	*ai)gi/s	n-s---fd-
Αἰγεῦ	*ai)geu=	Αἰγεύς	*ai)geu/s	n-s---mv-
Γαῖαν	*gai=an	Γαῖα	*gai=a	n-s---fa-
Γαῖαν	*gai=an	γαῖα	gai=a	n-s---fa-
Γᾶ	*ga=	Γαῖα	*gai=a	n-s---fn-
Γᾶ	*ga=	Γαῖα	*gai=a	n-s---fv-
Γᾶ	*ga=	Γαῖα	*gai=a	n-d---fn-
Γᾶ	*ga=	Γαῖα	*gai=a	n-d---fv-
Γᾶ	*ga=	Γαῖα	*gai=a	n-d---fa-
Γᾶ	*ga=	Γαῖα	*gai=a	n-s---fn-
Γᾶ	*ga=	Γαῖα	*gai=a	n-s---fv-
Γᾶ	*ga=	γε	ge	g--------
Γᾶ	*ga=	γῆ	gh=	n-d---fn-
Γᾶ	*ga=	γῆ	gh=	n-d---fv-
Γᾶ	*ga=	γῆ	gh=	n-d---fa-
Γᾶ	*ga=	γῆ	gh=	n-s---fn-
Γᾶ	*ga=	γῆ	gh=	n-s---fv-
Γῆς	*gh=s	Γαῖα	*gai=a	n-s---fg-
Γῆς	*gh=s	Γαῖα	*gai=a	n-s---fg-
Γῆς	*gh=s	γῆ	gh=	n-s---fg-
Διός	*dio/s	Ζεύς	*zeu/s	n-s---mg-
Δίκη	*di/kh	Δίκη	*di/kh	n-s---fn-
Δίκη	*di/kh	Δίκη	*di/kh	n-s---fv-
Δίκη	*di/kh	δίκη	di/kh	n-s---fn-
Δίκη	*di/kh	δίκη	di/kh	n-s---fv-
Εἴθ’	*ei)/q'	εἴθε	ei)/qe	x--------
Εἴθ’	*ei)/q'	εἴτε	ei)/te	d--------
Ζεύς	*zeu/s	Ζεύς	*zeu/s	n-s---mn-
Ζεῦ	*zeu=	Ζεύς	*zeu/s	n-s---mv-
Ζεῦ	*zeu=	ζέω	ze/w	v2spme---
Ζεῦ	*zeu=	ζέω	ze/w	v2siie---
Ζηνός	*zhno/s	Ζεύς	*zeu/s	n-s---mg-
Ζῆνά	*zh=na/	Ζεύς	*zeu/s	n-s---ma-
Ζῆνά	*zh=na/	ζῆνος	zh=nos	a-p---nn-
Ζῆνά	*zh=na/	ζῆνος	zh=nos	a-p---nv-
Ζῆνά	*zh=na/	ζῆνος	zh=nos	a-p---na-
Θέμι	*qe/mi	Θέμις	*qe/mis	n-s---fv-
Θέμι	*qe/mi	Θέμις	*qe/mis	n-s---fd-
Θέμι	*qe/mi	Θέμις	*qe/mis	n-s---fv-
Θέμι	*qe/mi	Θέμις	*qe/mis	n-s---fv-
Θέμι	*qe/mi	θέμις	qe/mis	n-s---fv-
Θέμι	*qe/mi	θέμις	qe/mis	n-s---fd-
Θέμι	*qe/mi	θέμις	qe/mis	n-s---fv-
Θέμι	*qe/mi	θέμις	qe/mis	n-s---fv-
Θέμιν	*qe/min	Θέμις	*qe/mis	n-s---fa-
Θέμιν	*qe/min	Θέμις	*qe/mis	n-s---fa-
Θέμιν	*qe/min	Θέμις	*qe/mis	n-s---fa-
Θέμιν	*qe/min	θέμις	qe/mis	n-s---fa-
