token_urn	surface_form	normalized_form	reason
	!cexversion	!cexversion	no_match_in_morph_dict
	!citelibrary	!citelibrary	no_match_in_morph_dict
name	Epictetus Encheiridion	Epictetus Encheiridion	no_match_in_morph_dict
urn	urn:cite2:cex:fufolio.2020:epictetus_encheiridion	urn:cite2:cex:fufolio.2020:epictetus_encheiridion	no_match_in_morph_dict
license	CC Share Alike. For details, see more info.	CC Share Alike. For details, see more info.	no_match_in_morph_dict
	!ctscatalog	!ctscatalog	no_match_in_morph_dict
urn	citationScheme	citationScheme	no_match_in_morph_dict
urn:cts:greekLit:tlg0557.tlg002.fucex.token:	line/speech/speaker/token,line/speech/text/token	line/speech/speaker/token,line/speech/text/token	no_match_in_morph_dict
urn	citationScheme	citationScheme	no_match_in_morph_dict
urn:cts:greekLit:tlg0557.tlg002.fucex:	chapter/section	chapter/section	no_match_in_morph_dict
	!ctsdata	!ctsdata	no_match_in_morph_dict
urn:cts:greekLit:tlg0557.tlg002.fucex:1.1.token.6	ἐφʹ	ἐφʹ	no_match_in_morph_dict
urn:cts:greekLit:tlg0557.tlg002.fucex:1.1.token.12	ἐφʹ	ἐφʹ	no_match_in_morph_dict
urn:cts:greekLit:tlg0557.tlg002.fucex:1.1.token.15	ἐφʹ	ἐφʹ	no_match_in_morph_dict
urn:cts:greekLit:tlg0557.tlg002.fucex:1.1.token.33	ἐφʹ	ἐφʹ	no_match_in_morph_dict
urn:cts:greekLit:tlg0557.tlg002.fucex:1.2.token.4	ἐφʹ	ἐφʹ	no_match_in_morph_dict
urn:cts:greekLit:tlg0557.tlg002.fucex:1.2.token.17	ἐφʹ	ἐφʹ	no_match_in_morph_dict
urn:cts:greekLit:tlg0557.tlg002.fucex:1.4.token.1	τηλικούτων	τηλικούτων	no_match_in_morph_dict
urn:cts:greekLit:tlg0557.tlg002.fucex:1.4.token.21	δʹ	δʹ	no_match_in_morph_dict
urn:cts:greekLit:tlg0557.tlg002.fucex:1.4.token.30	ταῦτʹ	ταῦτʹ	no_match_in_morph_dict
urn:cts:greekLit:tlg0557.tlg002.fucex:1.4.token.39	οὐδʹ	οὐδʹ	no_match_in_morph_dict
urn:cts:greekLit:tlg0557.tlg002.fucex:1.4.token.56	διʹ	διʹ	no_match_in_morph_dict
urn:cts:greekLit:tlg0557.tlg002.fucex:1.5.token.32	μάλιστα	μάλιστα	no_match_in_morph_dict
urn:cts:greekLit:tlg0557.tlg002.fucex:1.5.token.37	ἐφʹ	ἐφʹ	no_match_in_morph_dict
urn:cts:greekLit:tlg0557.tlg002.fucex:1.5.token.44	ἐφʹ	ἐφʹ	no_match_in_morph_dict
urn:cts:greekLit:tlg0557.tlg002.fucex:1.5.token.52	ἐφʹ	ἐφʹ	no_match_in_morph_dict
urn:cts:greekLit:tlg0557.tlg002.fucex:2.1.token.56	δʹ	δʹ	no_match_in_morph_dict
urn:cts:greekLit:tlg0557.tlg002.fucex:2.2.token.9	ἐφʹ	ἐφʹ	no_match_in_morph_dict
urn:cts:greekLit:tlg0557.tlg002.fucex:2.2.token.18	ἐφʹ	ἐφʹ	no_match_in_morph_dict
urn:cts:greekLit:tlg0557.tlg002.fucex:2.2.token.36	ἐφʹ	ἐφʹ	no_match_in_morph_dict
urn:cts:greekLit:tlg0557.tlg002.fucex:2.2.token.44	ἐφʹ	ἐφʹ	no_match_in_morph_dict
