token_urn	surface_form	normalized_form	reason
// The pound sign "	" is used as a column divider.	" is used as a column divider.	no_match_in_morph_dict
	!cexversion	!cexversion	no_match_in_morph_dict
	!citelibrary	!citelibrary	no_match_in_morph_dict
name	Aristophanes, Thesmophoriazousae	Aristophanes, Thesmophoriazousae	no_match_in_morph_dict
urn	urn:cite2:furman:cex.2026:aristophanes_project	urn:cite2:furman:cex.2026:aristophanes_project	no_match_in_morph_dict
license	Creative Commons Attribution Share Alike	Creative Commons Attribution Share Alike	no_match_in_morph_dict
	!ctscatalog	!ctscatalog	no_match_in_morph_dict
urn	citationScheme	citationScheme	no_match_in_morph_dict
urn:cts:greekLit:tlg0019.tlg008.fu.sp.token:	line/speech/speaker/token,line/speech/text/token	line/speech/speaker/token,line/speech/text/token	no_match_in_morph_dict
urn	citationScheme	citationScheme	no_match_in_morph_dict
urn:cts:greekLit:tlg0019.tlg008.fu.sp:	line/speech/speaker,line/speech/text	line/speech/speaker,line/speech/text	no_match_in_morph_dict
	!ctsdata	!ctsdata	no_match_in_morph_dict
urn:cts:greekLit:tlg0019.tlg008.fu.sp:1.1.speaker.token.1	Μνησίλοχος	Μνησίλοχος	no_match_in_morph_dict
urn:cts:greekLit:tlg0019.tlg008.fu.sp:2.1.speaker.token.1	Μνησίλοχος	Μνησίλοχος	no_match_in_morph_dict
urn:cts:greekLit:tlg0019.tlg008.fu.sp:3.1.speaker.token.1	Μνησίλοχος	Μνησίλοχος	no_match_in_morph_dict
urn:cts:greekLit:tlg0019.tlg008.fu.sp:4.1.speaker.token.1	Μνησίλοχος	Μνησίλοχος	no_match_in_morph_dict
urn:cts:greekLit:tlg0019.tlg008.fu.sp:4.1.text.token.3	πυφέσθαι	πυφέσθαι	no_match_in_morph_dict
urn:cts:greekLit:tlg0019.tlg008.fu.sp:4.1.text.token.7	ωὖριπίδη	ωὖριπίδη	no_match_in_morph_dict
urn:cts:greekLit:tlg0019.tlg008.fu.sp:6.2.speaker.token.1	Μνησίλοχος	Μνησίλοχος	no_match_in_morph_dict
urn:cts:greekLit:tlg0019.tlg008.fu.sp:7.1.speaker.token.1	Μνησίλοχος	Μνησίλοχος	no_match_in_morph_dict
urn:cts:greekLit:tlg0019.tlg008.fu.sp:8.1.speaker.token.1	Μνησίλοχος	Μνησίλοχος	no_match_in_morph_dict
urn:cts:greekLit:tlg0019.tlg008.fu.sp:9.1.speaker.token.1	Μνησίλοχος	Μνησίλοχος	no_match_in_morph_dict
urn:cts:greekLit:tlg0019.tlg008.fu.sp:10.1.speaker.token.1	Μνησίλοχος	Μνησίλοχος	no_match_in_morph_dict
urn:cts:greekLit:tlg0019.tlg008.fu.sp:12.1.speaker.token.1	Μνησίλοχος	Μνησίλοχος	no_match_in_morph_dict
urn:cts:greekLit:tlg0019.tlg008.fu.sp:13.1.speaker.token.1	Μνησίλοχος	Μνησίλοχος	no_match_in_morph_dict
urn:cts:greekLit:tlg0019.tlg008.fu.sp:15.1.text.token.2	ζᾦ’	ζᾦ’	no_match_in_morph_dict
urn:cts:greekLit:tlg0019.tlg008.fu.sp:18.1.text.token.3	χοάνην	χοάνην	no_match_in_morph_dict
urn:cts:greekLit:tlg0019.tlg008.fu.sp:19.1.speaker.token.1	Μνησίλοχος	Μνησίλοχος	no_match_in_morph_dict
urn:cts:greekLit:tlg0019.tlg008.fu.sp:19.1.text.token.3	χοάνην	χοάνην	no_match_in_morph_dict
urn:cts:greekLit:tlg0019.tlg008.fu.sp:20.1.speaker.token.1	Μνησίλοχος	Μνησίλοχος	no_match_in_morph_dict
urn:cts:greekLit:tlg0019.tlg008.fu.sp:21.1.speaker.token.1	Μνησίλοχος	Μνησίλοχος	no_match_in_morph_dict
urn:cts:greekLit:tlg0019.tlg008.fu.sp:22.2.speaker.token.1	Μνησίλοχος	Μνησίλοχος	no_match_in_morph_dict
