form	token_urn	expanded_form	presentation_form
Δί’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:20.1.text.token.3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:34.1.text.token.3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:175.1.text.token.3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:207.1.text.token.6	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:235.2.text.token.3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:259.1.text.token.3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:260.2.text.token.2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:552.2.text.token.3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:555.1.text.token.2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:609.2.text.token.3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:615.2.text.token.2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:934.2.text.token.2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:1075.1.text.token.2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:1090.1.text.token.2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:1125.1.text.token.2	Δία	Δία
Θρᾷτθ’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:279.2.text.token.4		Θρᾷτθ’
Θρᾷττ’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:293.1.text.token.8		Θρᾷττ’
Λακωνίκ’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:423.1.text.token.1		Λακωνίκ’
Λύσιλλ’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:375.1.text.token.1		Λύσιλλ’
Ξένυλλ’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:633.1.text.token.2		Ξένυλλ’
Σκύθ’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:1116.1.text.token.2		Σκύθ’
Τιμόκλει’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:374.1.text.token.5		Τιμόκλει’
Φοῖβ’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:112.1.text.token.1		Φοῖβ’
αἰθέρ’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:272.1.text.token.3		αἰθέρ’
αἰσχυνθεῖσ’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:798.1.text.token.2		αἰσχυνθεῖσ’
αὔτ’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:514.1.text.token.7	αὔτε	αὔτε
αὔτ’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:741.2.text.token.4	αὔτε	αὔτε
αὔτ’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:813.1.text.token.7	αὔτε	αὔτε
βάλλ’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:1079.1.text.token.1		βάλλ’
βάλλ’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:1079.2.text.token.1		βάλλ’
βάσκετ’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:783.1.text.token.1		βάσκετ’
βέλτιστ’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:1008.1.text.token.3		βέλτιστ’
γαμεῖθ’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:789.1.text.token.6		γαμεῖθ’
γιγνώσκεθ’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:606.1.text.token.1		γιγνώσκεθ’
γλῶσσ’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:1192.1.text.token.4		γλῶσσ’
γρᾴδι’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:1210.1.text.token.2		γρᾴδι’
γρᾴδι’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:1213.1.text.token.2		γρᾴδι’
γρᾴδι’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:1216.1.text.token.6		γρᾴδι’
γυναικεῖ’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:151.1.text.token.2		γυναικεῖ’
γυναῖκ’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:591.1.text.token.5		γυναῖκ’
γένοιντ’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:772.1.text.token.3		γένοιντ’
γένοιτ’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:528.1.text.token.3		γένοιτ’
γένοιτ’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:1194.1.text.token.3		γένοιτ’
γέροντ’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:1212.1.text.token.7		γέροντ’
γίγνεσθ’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:1012.1.text.token.4		γίγνεσθ’
γίγνωσκ’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:264.1.text.token.3		γίγνωσκ’
γ’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:7.2.text.token.3	γε	γε
γ’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:8.2.text.token.3	γε	γε
γ’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:34.1.text.token.5	γε	γε
γ’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:34.1.text.token.9	γε	γε
γ’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:35.1.text.token.5	γε	γε
γ’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:63.1.text.token.4	γε	γε
γ’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:78.1.text.token.6	γε	γε
γ’	urn:cts:greekLit:tlg0019.tlg008.fu.sp:86.1.text.token.6	γε	γε
