’	'	ἒ	e)\	x--------
’	'	ἒ	e)\	x--------
Βακχεῖος	*bakxei=os	Βάκχειος	*ba/kxeios	a-s---mn-
Βάκχον	*ba/kxon	Βάκχος	*ba/kxos	n-s---ma-
Δαυλίας	*dauli/as	Δαυλία	*dauli/a	n-p---fa-
Δαυλίας	*dauli/as	Δαυλία	*dauli/a	n-s---fg-
Δελφίς	*delfi/s	Δελφίς	*delfi/s	n-s---fn-
Δελφίς	*delfi/s	Δελφικός	*delfiko/s	n-s---fn-
Δελφίς	*delfi/s	δελφίς	delfi/s	n-s---mn-
Δελφίς	*delfi/s	δελφίς	delfi/s	n-s---mv-
Δελφῶν	*delfw=n	Δελφοί	*delfoi/	n-p---mg-
Διός	*dio/s	Ζεύς	*zeu/s	n-s---mg-
Δωρίς	*dwri/s	Δωρίς	*dwri/s	n-s---fn-
Δάλιε	*da/lie	Δήλιος	*dh/lios	a-s---mv-
Δίκη	*di/kh	Δίκη	*di/kh	n-s---fn-
Δίκη	*di/kh	Δίκη	*di/kh	n-s---fv-
Δίκη	*di/kh	δίκη	di/kh	n-s---fn-
Δίκη	*di/kh	δίκη	di/kh	n-s---fv-
Ζεύς	*zeu/s	Ζεύς	*zeu/s	n-s---mn-
Ζεῦ	*zeu=	Ζεύς	*zeu/s	n-s---mv-
Ζεῦ	*zeu=	ζέω	ze/w	v2spme---
Ζεῦ	*zeu=	ζέω	ze/w	v2siie---
Ζηνός	*zhno/s	Ζεύς	*zeu/s	n-s---mg-
Θηβαῖος	*qhbai=os	Θηβαῖος	*qhbai=os	a-s---mn-
Θρῄκιον	*qrh/|kion	Θρᾷξ	*qra=|c	a-s---ma-
Θρῄκιον	*qrh/|kion	Θρᾷξ	*qra=|c	a-s---nn-
Θρῄκιον	*qrh/|kion	Θρᾷξ	*qra=|c	a-s---nv-
Θρῄκιον	*qrh/|kion	Θρᾷξ	*qra=|c	a-s---na-
Θρῄκιον	*qrh/|kion	Θρῄκιος	*qrh/|kios	a-s---ma-
