form	token_urn	expanded_form	presentation_form
Κρέοντ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:549.1.text.token.1		Κρέοντ’
Φερσέφασσ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:894.1.text.token.3		Φερσέφασσ’
αἰνέσαιμ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:1157.1.text.token.2		αἰνέσαιμ’
αἴσχρ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:1046.1.text.token.5		αἴσχρ’
αὐτογέννητ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:865.1.text.token.4		αὐτογέννητ’
αὐτόπρεμν’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:714.1.text.token.4		αὐτόπρεμν’
αὔτ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:462.1.text.token.5	αὔτε	αὔτε
γυναῖχ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:61.1.text.token.6		γυναῖχ’
γέννημ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:471.1.text.token.3		γέννημ’
γέννημ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:627.1.text.token.2		γέννημ’
γένοιτ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:652.1.text.token.1		γένοιτ’
γ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:70.1.text.token.4	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:90.1.text.token.4	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:207.1.text.token.7	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:217.1.text.token.6	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:221.1.text.token.5	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:321.1.text.token.3	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:381.1.text.token.8	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:404.1.text.token.2	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:502.1.text.token.4	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:519.1.text.token.3	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:538.1.text.token.5	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:551.1.text.token.6	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:570.1.text.token.3	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:614.1.text.token.4	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:657.1.text.token.2	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:659.1.text.token.7	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:739.1.text.token.2	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:790.1.text.token.4	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:930.1.text.token.4	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:1103.1.text.token.2	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:1348.1.text.token.7	γε	γε
δεδογμέν’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:576.1.text.token.1		δεδογμέν’
δείν’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:408.1.text.token.4		δείν’
δείσασ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:459.1.text.token.2		δείσασ’
δεῦρ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:233.1.text.token.4	δεῦρο	δεῦρο
δεῦρ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:329.1.text.token.6	δεῦρο	δεῦρο
δεῦρ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:390.1.text.token.4	δεῦρο	δεῦρο
δηλώσηθ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:309.1.text.token.4		δηλώσηθ’
διώλετ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:168.1.text.token.2		διώλετ’
δι’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:394.1.text.token.3	διά	διά
δι’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:994.1.text.token.2	διά	διά
δι’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:1188.1.text.token.2	διά	διά
δυστυχοῦντ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:1159.1.text.token.5		δυστυχοῦντ’
δάκρυ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:527.1.text.token.3		δάκρυ’
δέσποθ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:1278.1.text.token.2		δέσποθ’
δύ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:533.1.text.token.2	δύο	δύο
δύ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:989.1.text.token.1	δύο	δύο
δῆτ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:218.1.text.token.2	δῆτα	δῆτα
δῆτ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:230.1.text.token.7	δῆτα	δῆτα
δῆτ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:449.1.text.token.2	δῆτα	δῆτα
δῆτ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:514.1.text.token.2	δῆτα	δῆτα
δῆτ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:551.1.text.token.3	δῆτα	δῆτα
