form	token_urn	expanded_form	presentation_form
Φιλοκτῆτ’	urn:cts:greekLit:tlg0011.tlg006.fu-sp.tok:432.1.text.token3		Φιλοκτῆτ’
αἰσχύνοιτ’	urn:cts:greekLit:tlg0011.tlg006.fu-sp.tok:1383.1.text.token4		αἰσχύνοιτ’
αἱρήσοιμ’	urn:cts:greekLit:tlg0011.tlg006.fu-sp.tok:353.1.text.token5		αἱρήσοιμ’
αἴσχιστ’	urn:cts:greekLit:tlg0011.tlg006.fu-sp.tok:909.1.text.token8		αἴσχιστ’
αὐτίχ’	urn:cts:greekLit:tlg0011.tlg006.fu-sp.tok:14.1.text.token5		αὐτίχ’
αὔθ’	urn:cts:greekLit:tlg0011.tlg006.fu-sp.tok:1022.1.text.token2	αὔτε	αὔτε
αὔτ’	urn:cts:greekLit:tlg0011.tlg006.fu-sp.tok:64.1.text.token2	αὔτε	αὔτε
αὔτ’	urn:cts:greekLit:tlg0011.tlg006.fu-sp.tok:373.1.text.token3	αὔτε	αὔτε
αὔτ’	urn:cts:greekLit:tlg0011.tlg006.fu-sp.tok:670.1.text.token4	αὔτε	αὔτε
βαρυβρῶτ’	urn:cts:greekLit:tlg0011.tlg006.fu-sp.tok:693.1.text.token5		βαρυβρῶτ’
βλέπουσ’	urn:cts:greekLit:tlg0011.tlg006.fu-sp.tok:1013.1.text.token7		βλέπουσ’
βλέπ’	urn:cts:greekLit:tlg0011.tlg006.fu-sp.tok:862.1.text.token3		βλέπ’
βουλεύματ’	urn:cts:greekLit:tlg0011.tlg006.fu-sp.tok:555.1.text.token1		βουλεύματ’
βούλευμ’	urn:cts:greekLit:tlg0011.tlg006.fu-sp.tok:560.1.text.token3		βούλευμ’
γνῶθ’	urn:cts:greekLit:tlg0011.tlg006.fu-sp.tok:1165.1.text.token2		γνῶθ’
γνῶθ’	urn:cts:greekLit:tlg0011.tlg006.fu-sp.tok:1165.1.text.token5		γνῶθ’
γένοιτ’	urn:cts:greekLit:tlg0011.tlg006.fu-sp.tok:306.1.text.token4		γένοιτ’
γένοιτ’	urn:cts:greekLit:tlg0011.tlg006.fu-sp.tok:673.1.text.token2		γένοιτ’
γίγνοιτ’	urn:cts:greekLit:tlg0011.tlg006.fu-sp.tok:116.1.text.token3		γίγνοιτ’
γίγνοιτ’	urn:cts:greekLit:tlg0011.tlg006.fu-sp.tok:346.1.text.token4		γίγνοιτ’
γ’	urn:cts:greekLit:tlg0011.tlg006.fu-sp.tok:29.1.text.token6	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg006.fu-sp.tok:35.1.text.token2	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg006.fu-sp.tok:38.1.text.token6	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg006.fu-sp.tok:105.1.text.token2	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg006.fu-sp.tok:106.1.text.token4	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg006.fu-sp.tok:107.1.text.token6	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg006.fu-sp.tok:117.1.text.token3	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg006.fu-sp.tok:231.1.text.token4	γε	γε
γ’	urn:cts:greekLit:tlg0011.tlg006.fu-sp.tok:246.1.text.token8	γε	γε
