Αἰγυπτίοις	*ai)gupti/ois	Αἰγύπτιος	*ai)gu/ptios	a-p---md-
Αἰγυπτίοις	*ai)gupti/ois	Αἰγύπτιος	*ai)gu/ptios	a-p---nd-
Βλεψίδημον	*bleyi/dhmon	Βλεψίδημος	*bleyi/dhmos	n-s---ma-
Βλεψίδημ’	*bleyi/dhm'	Βλεψίδημος	*bleyi/dhmos	n-s---mv-
Βάττου	*ba/ttou	Βάττος	*ba/ttos	n-s---mg-
Βάττου	*ba/ttou	βάττος	ba/ttos	n-s---mg-
Δεξίνικός	*deci/niko/s	Δεξίνικος	*deci/nikos	n-s---mn-
Δηοῦς	*dhou=s	Δηώ	*dhw/	n-s---fg-
Διονύσιον	*dionu/sion	Διονύσιον	*dionu/sion	n-s---nn-
Διονύσιον	*dionu/sion	Διονύσιον	*dionu/sion	n-s---nv-
Διονύσιον	*dionu/sion	Διονύσιον	*dionu/sion	n-s---na-
Διονύσιον	*dionu/sion	Διονύσιος	*dionu/sios	a-s---ma-
Διονύσιον	*dionu/sion	Διονύσιος	*dionu/sios	a-s---nn-
Διονύσιον	*dionu/sion	Διονύσιος	*dionu/sios	a-s---nv-
Διονύσιον	*dionu/sion	Διονύσιος	*dionu/sios	a-s---na-
Διονύσιον	*dionu/sion	Διονύσιος	*dionu/sios	n-s---ma-
Διός	*dio/s	Ζεύς	*zeu/s	n-s---mg-
Δάματερ	*da/mater	Δημήτηρ	*dhmh/thr	n-s---fv-
Δήμητρα	*dh/mhtra	Δημήτηρ	*dhmh/thr	n-s---fa-
Δήμητρα	*dh/mhtra	Δημήτηρ	*dhmh/thr	n-s---fn-
Δήμητρα	*dh/mhtra	Δημήτηρ	*dhmh/thr	n-s---fv-
Δήμητρ’	*dh/mhtr'	Δημήτηρ	*dhmh/thr	n-s---fa-
Δήμητρ’	*dh/mhtr'	Δημήτηρ	*dhmh/thr	n-s---fn-
Δήμητρ’	*dh/mhtr'	Δημήτηρ	*dhmh/thr	n-s---fv-
Δήμητρ’	*dh/mhtr'	Δημήτηρ	*dhmh/thr	n-s---fd-
Δήμητρ’	*dh/mhtr'	Δημήτηρ	*dhmh/thr	n-p---fn-
Δήμητρ’	*dh/mhtr'	Δημήτηρ	*dhmh/thr	n-p---fv-
Δία	*di/a	Δίη	*di/h	n-s---fn-
Δία	*di/a	Δίη	*di/h	n-s---fv-
Δία	*di/a	Δίον	*di/on	n-p---nn-
Δία	*di/a	Δίον	*di/on	n-p---nv-
Δία	*di/a	Δίον	*di/on	n-p---na-
Δία	*di/a	Ζεύς	*zeu/s	n-s---ma-
Δία	*di/a	δῖος	di=os	a-d---fn-
Δία	*di/a	δῖος	di=os	a-d---fv-
Δία	*di/a	δῖος	di=os	a-d---fa-
Δία	*di/a	δῖος	di=os	a-s---fn-
Δία	*di/a	δῖος	di=os	a-s---fv-
Εὐδάμου	*eu)da/mou	Εὔδαμος	*eu)/damos	n-s---mg-
Ζεύς	*zeu/s	Ζεύς	*zeu/s	n-s---mn-
Ζεῦ	*zeu=	Ζεύς	*zeu/s	n-s---mv-
Ζεῦ	*zeu=	ζέω	ze/w	v2spme---
Ζεῦ	*zeu=	ζέω	ze/w	v2siie---
Θετταλίας	*qettali/as	Θεσσαλία	*qessali/a	n-p---fa-
Θετταλίας	*qettali/as	Θεσσαλία	*qessali/a	n-s---fg-
Θετταλίας	*qettali/as	Θεσσαλίη	*qessali/h	n-p---fa-
Θετταλίας	*qettali/as	Θεσσαλίη	*qessali/h	n-s---fg-
Θησείοις	*qhsei/ois	Θησεῖα	*qhsei=a	n-p---nd-
Θησείοις	*qhsei/ois	Θησεῖον	*qhsei=on	n-p---nd-
Θησείοις	*qhsei/ois	Θησεῖος	*qhsei=os	a-p---md-
Θησείοις	*qhsei/ois	Θησεῖος	*qhsei=os	a-p---nd-
Θησείοις	*qhsei/ois	θησεῖον	qhsei=on	n-p---nd-
Θρασυβούλῳ	*qrasubou/lw|	Θρασύβουλος	*qrasu/boulos	n-s---md-
Θρασυβούλῳ	*qrasubou/lw|	θρασύβουλος	qrasu/boulos	n-s---md-
Θρασυβούλῳ	*qrasubou/lw|	θρασύβουλος	qrasu/boulos	n-s---fd-
Θρασυβούλῳ	*qrasubou/lw|	θρασύβουλος	qrasu/boulos	n-s---nd-
Θάσιον	*qa/sion	Θάσιος	*qa/sios	a-s---ma-
Θάσιον	*qa/sion	Θάσιος	*qa/sios	a-s---nn-
Θάσιον	*qa/sion	Θάσιος	*qa/sios	a-s---nv-
Θάσιον	*qa/sion	Θάσιος	*qa/sios	a-s---na-
Καρίων	*kari/wn	Κάριος	*ka/rios	a-p---fg-
Καρίων	*kari/wn	Κάριος	*ka/rios	a-p---mg-
Καρίων	*kari/wn	Κάριος	*ka/rios	a-p---ng-
Καρίων	*kari/wn	Καρίων	*kari/wn	n-s---mn-
Καρίων	*kari/wn	Καρίων	*kari/wn	n-s---mv-
Καρίων	*kari/wn	καριόω	kario/w	v3piia---
Καρίων	*kari/wn	καριόω	kario/w	v1siia---
