’οῦσαι	'ou=sai	εἰμί	ei)mi/	urn:cite2:hmt:lsj.chicago_md:n31130	v-pppafn-
’οῦσαι	'ou=sai	εἰμί	ei)mi/	urn:cite2:hmt:lsj.chicago_md:n31130	v-pppafv-
Δελφοῖς	*delfoi=s	Δελφοί	*delfoi/	urn:cite2:hmt:lsj.chicago_md:n24003	n-p---md-
Δελφοῖσι	*delfoi=si	Δελφοί	*delfoi/	urn:cite2:hmt:lsj.chicago_md:n24003	n-p---md-
Δελφοῦ	*delfou=	Δελφός	*delfo/s	urn:cite2:hmt:lsj.chicago_md:n24004	n-s---mg-
Δελφίδος	*delfi/dos	Δελφίς	*delfi/s	urn:cite2:hmt:lsj.chicago_md:n24002	n-s---fg-
Δελφίς	*delfi/s	Δελφίς	*delfi/s	urn:cite2:hmt:lsj.chicago_md:n24002	n-s---fn-
Δελφίς	*delfi/s	δελφίς	delfi/s	urn:cite2:hmt:lsj.chicago_md:n24002	n-s---mn-
Δελφίς	*delfi/s	δελφίς	delfi/s	urn:cite2:hmt:lsj.chicago_md:n24002	n-s---mv-
Δελφῶν	*delfw=n	Δελφοί	*delfoi/	urn:cite2:hmt:lsj.chicago_md:n24003	n-p---mg-
Διός	*dio/s	Ζεύς	*zeu/s	urn:cite2:hmt:lsj.chicago_md:n46195	n-s---mg-
Δία	*di/a	Δίον	*di/on	urn:cite2:hmt:lsj.chicago_md:n27197	n-p---nn-
Δία	*di/a	Δίον	*di/on	urn:cite2:hmt:lsj.chicago_md:n27198	n-p---nn-
Δία	*di/a	Δίον	*di/on	urn:cite2:hmt:lsj.chicago_md:n27197	n-p---nv-
Δία	*di/a	Δίον	*di/on	urn:cite2:hmt:lsj.chicago_md:n27198	n-p---nv-
Δία	*di/a	Δίον	*di/on	urn:cite2:hmt:lsj.chicago_md:n27197	n-p---na-
Δία	*di/a	Δίον	*di/on	urn:cite2:hmt:lsj.chicago_md:n27198	n-p---na-
Δία	*di/a	Ζεύς	*zeu/s	urn:cite2:hmt:lsj.chicago_md:n46195	n-s---ma-
Δία	*di/a	δῖος	di=os	urn:cite2:hmt:lsj.chicago_md:n27293	a-d---fn-
Δία	*di/a	δῖος	di=os	urn:cite2:hmt:lsj.chicago_md:n27294	a-d---fn-
Δία	*di/a	δῖος	di=os	urn:cite2:hmt:lsj.chicago_md:n27293	a-d---fv-
Δία	*di/a	δῖος	di=os	urn:cite2:hmt:lsj.chicago_md:n27294	a-d---fv-
Δία	*di/a	δῖος	di=os	urn:cite2:hmt:lsj.chicago_md:n27293	a-d---fa-
Δία	*di/a	δῖος	di=os	urn:cite2:hmt:lsj.chicago_md:n27294	a-d---fa-
Δία	*di/a	δῖος	di=os	urn:cite2:hmt:lsj.chicago_md:n27293	a-s---fn-
Δία	*di/a	δῖος	di=os	urn:cite2:hmt:lsj.chicago_md:n27294	a-s---fn-
Δία	*di/a	δῖος	di=os	urn:cite2:hmt:lsj.chicago_md:n27293	a-s---fv-
Δία	*di/a	δῖος	di=os	urn:cite2:hmt:lsj.chicago_md:n27294	a-s---fv-
