Αἰγυπτίοις	*ai)gupti/ois	Αἰγύπτιος	*ai)gu/ptios	a-p---md-
Αἰγυπτίοις	*ai)gupti/ois	Αἰγύπτιος	*ai)gu/ptios	a-p---nd-
Αἰσχινάδου	*ai)sxina/dou	Αἰσχινάδης	*ai)sxina/dhs	n-s---mg-
Αἰσώπου	*ai)sw/pou	Αἴσωπος	*ai)/swpos	n-s---mg-
Αἰτναῖον	*ai)tnai=on	Αἰτναῖος	*ai)tnai=os	a-s---ma-
Αἰτναῖον	*ai)tnai=on	Αἰτναῖος	*ai)tnai=os	a-s---nn-
Αἰτναῖον	*ai)tnai=on	Αἰτναῖος	*ai)tnai=os	a-s---nv-
Αἰτναῖον	*ai)tnai=on	Αἰτναῖος	*ai)tnai=os	a-s---na-
Βοιωτοί	*boiwtoi/	Βοιωτός	*boiwto/s	n-p---mn-
Βοιωτοί	*boiwtoi/	Βοιωτός	*boiwto/s	n-p---mv-
Βοιωτῶν	*boiwtw=n	Βοιωτός	*boiwto/s	n-p---mg-
Βρασίδου	*brasi/dou	Βρασίδας	*brasi/das	n-s---mg-
Βάκιν	*ba/kin	Βάκις	*ba/kis	n-s---fa-
Βάκις	*ba/kis	Βάκις	*ba/kis	n-s---fn-
Γανυμήδους	*ganumh/dous	Γανυμήδης	*ganumh/dhs	n-s---mg-
Γλαυκέτῃ	*glauke/th|	Γλαυκέτης	*glauke/ths	n-s---md-
Γοργόνας	*gorgo/nas	Γοργόνες	*gorgo/nes	n-p---fa-
Γοργόνας	*gorgo/nas	Γοργόνη	*gorgo/nh	n-p---fa-
Γοργόνας	*gorgo/nas	Γοργόνη	*gorgo/nh	n-s---fg-
Γοργόνας	*gorgo/nas	Γοργών	*gorgw/n	n-p---fa-
Γοργόνες	*gorgo/nes	Γοργόνες	*gorgo/nes	n-p---fn-
Γοργόνες	*gorgo/nes	Γοργόνες	*gorgo/nes	n-p---fv-
Γοργόνες	*gorgo/nes	Γοργών	*gorgw/n	n-p---fn-
Γοργόνες	*gorgo/nes	Γοργών	*gorgw/n	n-p---fv-
Διονυσίων	*dionusi/wn	Διονύσια	*dionu/sia	n-p---ng-
Διονυσίων	*dionusi/wn	Διονύσιον	*dionu/sion	n-p---ng-
Διονυσίων	*dionusi/wn	Διονύσιος	*dionu/sios	a-p---fg-
Διονυσίων	*dionusi/wn	Διονύσιος	*dionu/sios	a-p---mg-
Διονυσίων	*dionusi/wn	Διονύσιος	*dionu/sios	a-p---ng-
Διονυσίων	*dionusi/wn	Διονύσιος	*dionu/sios	n-p---mg-
Διοσκόρω	*diosko/rw	Διόσκοροι	*dio/skoroi	n-d---mn-
Διοσκόρω	*diosko/rw	Διόσκοροι	*dio/skoroi	n-d---mv-
Διοσκόρω	*diosko/rw	Διόσκοροι	*dio/skoroi	n-d---ma-
Διοσκόρω	*diosko/rw	Διόσκοροι	*dio/skoroi	n-s---mg-
Διοσκόρω	*diosko/rw	Διόσκοροι	*dio/skoroi	n-d---mn-
Διοσκόρω	*diosko/rw	Διόσκοροι	*dio/skoroi	n-d---mv-
Διοσκόρω	*diosko/rw	Διόσκοροι	*dio/skoroi	n-d---ma-
Διοσκόρω	*diosko/rw	Διόσκοροι	*dio/skoroi	n-s---mg-
Διοσκόρω	*diosko/rw	Διοσκόρος	*diosko/ros	n-s---mg-
Διί	*dii/	Ζεύς	*zeu/s	n-s---md-
Διόνυσε	*dio/nuse	Διόνυσος	*dio/nusos	n-s---mv-
Διόνυσον	*dio/nuson	Διόνυσος	*dio/nusos	n-s---ma-
Διός	*dio/s	Ζεύς	*zeu/s	n-s---mg-
Δάτιδος	*da/tidos	Δάτις	*da/tis	n-s---mg-
Δάτιδος	*da/tidos	Δάτις	*da/tis	n-s---fg-
Δία	*di/a	Δίη	*di/h	n-s---fn-
Δία	*di/a	Δίη	*di/h	n-s---fv-
Δία	*di/a	Δίον	*di/on	n-p---nn-
Δία	*di/a	Δίον	*di/on	n-p---nv-
Δία	*di/a	Δίον	*di/on	n-p---na-
Δία	*di/a	Ζεύς	*zeu/s	n-s---ma-
Δία	*di/a	δῖος	di=os	a-d---fn-
Δία	*di/a	δῖος	di=os	a-d---fv-
Δία	*di/a	δῖος	di=os	a-d---fa-
Δία	*di/a	δῖος	di=os	a-s---fn-
Δία	*di/a	δῖος	di=os	a-s---fv-
Εἰρήνη	*ei)rh/nh	Εἰρήνη	*ei)rh/nh	n-s---fn-
Εἰρήνη	*ei)rh/nh	Εἰρήνη	*ei)rh/nh	n-s---fv-
Εἰρήνη	*ei)rh/nh	εἰρήνη	ei)rh/nh	n-s---fn-
Εἰρήνη	*ei)rh/nh	εἰρήνη	ei)rh/nh	n-s---fv-
Εἰρήνη	*ei)rh/nh	εἰρηνέω	ei)rhne/w	v2spma---
Εἰρήνη	*ei)rh/nh	εἰρηνέω	ei)rhne/w	v3siia---
Εἰρήνην	*ei)rh/nhn	Εἰρήνη	*ei)rh/nh	n-s---fa-
Εἰρήνην	*ei)rh/nhn	εἰρήνη	ei)rh/nh	n-s---fa-
