token_urn	surface_form	normalized_form	reason
// The pound sign "	" is used as a column divider.	" is used as a column divider.	no_match_in_morph_dict
	!cexversion	!cexversion	no_match_in_morph_dict
	!citelibrary	!citelibrary	no_match_in_morph_dict
name	Sophocles, Trachiniae	Sophocles, Trachiniae	no_match_in_morph_dict
urn	urn:cite2:furman:cex.2026:aristophanes_project	urn:cite2:furman:cex.2026:aristophanes_project	no_match_in_morph_dict
license	Creative Commons Attribution Share Alike	Creative Commons Attribution Share Alike	no_match_in_morph_dict
	!ctscatalog	!ctscatalog	no_match_in_morph_dict
urn	citationScheme	citationScheme	no_match_in_morph_dict
urn:cts:greekLit:tlg0011.tlg001.fu.sp.token:	line/speech/speaker/token,line/speech/text/token	line/speech/speaker/token,line/speech/text/token	no_match_in_morph_dict
urn	citationScheme	citationScheme	no_match_in_morph_dict
urn:cts:greekLit:tlg0011.tlg001.fu.sp:	line/speech/speaker,line/speech/text	line/speech/speaker,line/speech/text	no_match_in_morph_dict
	!ctsdata	!ctsdata	no_match_in_morph_dict
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1.1.speaker.token.1	Δηιάνειρα	Δηιάνειρα	no_match_in_morph_dict
urn:cts:greekLit:tlg0011.tlg001.fu.sp:2.1.speaker.token.1	Δηιάνειρα	Δηιάνειρα	no_match_in_morph_dict
urn:cts:greekLit:tlg0011.tlg001.fu.sp:2.1.text.token.4	αἰῶν’	αἰῶν’	no_match_in_morph_dict
urn:cts:greekLit:tlg0011.tlg001.fu.sp:2.1.text.token.5	ἐκμάθοις	ἐκμάθοις	no_match_in_morph_dict
urn:cts:greekLit:tlg0011.tlg001.fu.sp:3.1.speaker.token.1	Δηιάνειρα	Δηιάνειρα	no_match_in_morph_dict
urn:cts:greekLit:tlg0011.tlg001.fu.sp:3.1.text.token.1	θάνῃ	θάνῃ	no_match_in_morph_dict
urn:cts:greekLit:tlg0011.tlg001.fu.sp:4.1.speaker.token.1	Δηιάνειρα	Δηιάνειρα	no_match_in_morph_dict
urn:cts:greekLit:tlg0011.tlg001.fu.sp:5.1.speaker.token.1	Δηιάνειρα	Δηιάνειρα	no_match_in_morph_dict
urn:cts:greekLit:tlg0011.tlg001.fu.sp:5.1.text.token.3	δυστυχῆ	δυστυχῆ	no_match_in_morph_dict
urn:cts:greekLit:tlg0011.tlg001.fu.sp:6.1.speaker.token.1	Δηιάνειρα	Δηιάνειρα	no_match_in_morph_dict
urn:cts:greekLit:tlg0011.tlg001.fu.sp:6.1.text.token.6	Οἰνέως	Οἰνέως	no_match_in_morph_dict
urn:cts:greekLit:tlg0011.tlg001.fu.sp:7.1.speaker.token.1	Δηιάνειρα	Δηιάνειρα	no_match_in_morph_dict
urn:cts:greekLit:tlg0011.tlg001.fu.sp:7.1.text.token.4	Πλευρῶνι	Πλευρῶνι	no_match_in_morph_dict
urn:cts:greekLit:tlg0011.tlg001.fu.sp:7.1.text.token.5	νυμφείων	νυμφείων	no_match_in_morph_dict
urn:cts:greekLit:tlg0011.tlg001.fu.sp:8.1.speaker.token.1	Δηιάνειρα	Δηιάνειρα	no_match_in_morph_dict
urn:cts:greekLit:tlg0011.tlg001.fu.sp:8.1.text.token.6	Αἰτωλὶς	Αἰτωλίς	no_match_in_morph_dict
urn:cts:greekLit:tlg0011.tlg001.fu.sp:9.1.speaker.token.1	Δηιάνειρα	Δηιάνειρα	no_match_in_morph_dict
urn:cts:greekLit:tlg0011.tlg001.fu.sp:9.1.text.token.1	μνηστὴρ	μνηστήρ	no_match_in_morph_dict
urn:cts:greekLit:tlg0011.tlg001.fu.sp:10.1.speaker.token.1	Δηιάνειρα	Δηιάνειρα	no_match_in_morph_dict
urn:cts:greekLit:tlg0011.tlg001.fu.sp:10.1.text.token.5	μορφαῖσιν	μορφαῖσιν	no_match_in_morph_dict
urn:cts:greekLit:tlg0011.tlg001.fu.sp:10.1.text.token.6	ἐξῄτει	ἐξῄτει	no_match_in_morph_dict
