Αἰσχύλῳ	*ai)sxu/los	none-found	n-s---md-
Βοιωτία	*boiw/tios	none-found	a-d---fn-
Βοιωτία	*boiw/tios	none-found	a-d---fv-
Βοιωτία	*boiw/tios	none-found	a-d---fa-
Βοιωτία	*boiw/tios	none-found	a-s---fn-
Βοιωτία	*boiw/tios	none-found	a-s---fv-
Βοιωτία	*boiwti/a	none-found	n-d---fn-
Βοιωτία	*boiwti/a	none-found	n-d---fv-
Βοιωτία	*boiwti/a	none-found	n-d---fa-
Βοιωτία	*boiwti/a	none-found	n-s---fn-
Βοιωτία	*boiwti/a	none-found	n-s---fv-
Βοιωτίους	*boiw/tios	none-found	a-p---ma-
Βουπάλου	*bou/palos	none-found	n-s---mg-
Βραυρωνίοις	*braurw/nios	none-found	a-p---md-
Βραυρωνίοις	*braurw/nios	none-found	a-p---nd-
Γοργόνα	*gorgw/n	none-found	n-s---fa-
Δημόστρατος	*dhmo/stratos	none-found	n-s---mn-
Δράκης	*dra/khs	none-found	n-p---ma-
Δράκης	*dra/khs	none-found	n-p---mn-
Δράκης	*dra/khs	none-found	n-p---mv-
Δράκης	*dra/khs	none-found	n-s---mn-
Δία	*di/h	none-found	n-s---fn-
Δία	*di/h	none-found	n-s---fv-
Εἰλείθυι’	*ei)lei/quion	none-found	n-p---nn-
Εἰλείθυι’	*ei)lei/quion	none-found	n-p---nv-
Εἰλείθυι’	*ei)lei/quion	none-found	n-p---na-
Εὐκράτη	*eu)kra/ths	none-found	n-d---mn-
Εὐκράτη	*eu)kra/ths	none-found	n-d---mv-
Εὐκράτη	*eu)kra/ths	none-found	n-d---ma-
Εὐκράτη	*eu)kra/ths	none-found	n-s---ma-
Ζακυνθίων	*zaku/nqios	none-found	a-p---fg-
Ζακυνθίων	*zaku/nqios	none-found	a-p---mg-
Ζακυνθίων	*zaku/nqios	none-found	a-p---ng-
Θηβαία	*qhbai=os	none-found	a-d---fn-
Θηβαία	*qhbai=os	none-found	a-d---fv-
Θηβαία	*qhbai=os	none-found	a-d---fa-
Θηβαία	*qhbai=os	none-found	a-s---fn-
Θηβαία	*qhbai=os	none-found	a-s---fv-
Θρᾴκης	*qra|ki/a	none-found	n-s---fg-
Καλονίκη	*kaloni/kh	none-found	n-s---fn-
Καλονίκη	*kaloni/kh	none-found	n-s---fv-
Καρυστίοις	*karu/stios	none-found	a-p---md-
Καρυστίοις	*karu/stios	none-found	a-p---nd-
Καρυστίους	*karu/stios	none-found	a-p---ma-
Κιμμερικόν	*kimmeriko/s	none-found	a-s---ma-
Κιμμερικόν	*kimmeriko/s	none-found	a-s---nn-
Κιμμερικόν	*kimmeriko/s	none-found	a-s---nv-
Κιμμερικόν	*kimmeriko/s	none-found	a-s---na-
Κιμμερίκ’	*kimmeriko/s	none-found	a-p---nn-
Κιμμερίκ’	*kimmeriko/s	none-found	a-p---nv-
Κιμμερίκ’	*kimmeriko/s	none-found	a-p---na-
Κιμμερίκ’	*kimmeriko/s	none-found	a-d---fn-
Κιμμερίκ’	*kimmeriko/s	none-found	a-d---fv-
Κιμμερίκ’	*kimmeriko/s	none-found	a-d---fa-
Κιμμερίκ’	*kimmeriko/s	none-found	a-s---fn-
Κιμμερίκ’	*kimmeriko/s	none-found	a-s---fv-
Κιμμερίκ’	*kimmeriko/s	none-found	a-s---mv-
Κιμμερίκ’	*kimmeriko/s	none-found	a-p---fn-
Κιμμερίκ’	*kimmeriko/s	none-found	a-p---fv-
Κινησίαν	*kinhsi/as	none-found	n-s---ma-
Κινησίας	*kinhsi/as	none-found	n-p---ma-
Κινησίας	*kinhsi/as	none-found	n-s---mn-
Κινησίᾳ	*kinhsi/as	none-found	n-s---md-
Κλεισθένη	*kleisqe/nhs	none-found	n-d---mn-
Κλεισθένη	*kleisqe/nhs	none-found	n-d---mv-
Κλεισθένη	*kleisqe/nhs	none-found	n-d---ma-
Κλεισθένη	*kleisqe/nhs	none-found	n-s---ma-
Κλεισθένους	*kleisqe/nhs	none-found	n-s---mg-
Κλειταγόρας	*kleitago/rh	none-found	n-p---fa-
Κλειταγόρας	*kleitago/rh	none-found	n-s---fg-
Κλεομένης	*kleome/nhs	none-found	n-p---ma-
Κλεομένης	*kleome/nhs	none-found	n-p---mn-
Κλεομένης	*kleome/nhs	none-found	n-p---mv-
Κλεομένης	*kleome/nhs	none-found	n-s---mn-
Κλεψύδρᾳ	*kleyu/drh	none-found	n-s---fd-
Κορύβαντες	*koru/bas-pl	none-found	n-p---mn-
Κορύβαντες	*koru/bas-pl	none-found	n-p---mv-
Κραναάν	*kranah/	none-found	n-s---fa-
Κυθήρων	*ku/qhros	none-found	n-p---mg-
Κυπρογένει’	*kuproge/neia	none-found	n-s---fn-
Κυπρογένει’	*kuproge/neia	none-found	n-s---fv-
Κίμων	*ki/mwn	none-found	n-s---mn-
Κίμων	*ki/mwn	none-found	n-s---mv-
Λαμπιτοῖ	*lampitw/	none-found	n-s---fd-
Λαμπιτώ	*lampitw/	none-found	n-s---fn-
Λεωνίδας	*lewni/das	none-found	n-p---ma-
Λεωνίδας	*lewni/das	none-found	n-s---mn-
Λυσιμάχας	*lusima/xh	none-found	n-p---fa-
Λυσιμάχας	*lusima/xh	none-found	n-s---fg-
Λυσιστράτη	*lusistra/th	none-found	n-s---fn-
Λυσιστράτη	*lusistra/th	none-found	n-s---fv-
Λυσίστρατον	*lusi/stratos	none-found	n-s---ma-
Λάχης	*la/xhs	none-found	n-s---mn-
