form	token_urn	expanded_form	presentation_form
Λύκει’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:145.1.text.token4		Λύκει’
Σφίγγ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:541.1.text.token1		Σφίγγ’
Τυφῶν’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:493.1.text.token1		Τυφῶν’
Τυφῶν’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:511.1.text.token7		Τυφῶν’
αἵδ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:861.1.text.token4		αἵδ’
αἵτ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:1061.1.text.token4		αἵτ’
αὖθ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:5.1.text.token3		αὖθ’
βαθύχθον’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:306.1.text.token3		βαθύχθον’
γαῖ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:821.1.text.token4		γαῖ’
γλῶσσ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:439.1.text.token2		γλῶσσ’
γάσασθ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:846.1.text.token1		γάσασθ’
γένοιτ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:405.1.text.token1		γένοιτ’
γένοιτ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:520.1.text.token2		γένοιτ’
γ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:245.1.text.token4	γε	γε
γ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:283.1.text.token3	γε	γε
γ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:538.1.text.token4	γε	γε
γ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:852.1.text.token4	γε	γε
γ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:971.1.text.token4	γε	γε
γ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:1004.1.text.token4	γε	γε
δείν’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:426.1.text.token4		δείν’
δείξαθ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:176.1.text.token1		δείξαθ’
διερροθήσατ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:192.1.text.token2		διερροθήσατ’
δι’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:762.1.text.token4	διά	διά
δι’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:856.1.text.token5	διά	διά
δι’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:888.1.text.token1	διά	διά
δι’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:904.1.text.token1	διά	διά
δι’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:905.1.text.token1	διά	διά
δουρίπληχθ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:278.1.text.token3		δουρίπληχθ’
δάκνουσ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:399.1.text.token6		δάκνουσ’
δέδοικ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:249.1.text.token1		δέδοικ’
δόξαντ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:1011.1.text.token3		δόξαντ’
δύ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:478.1.text.token3	δύο	δύο
δῆθ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:879.1.text.token2	δῆτα	δῆτα
δῆθ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:889.1.text.token2	δῆτα	δῆτα
δῆτ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:93.1.text.token2	δῆτα	δῆτα
δῆτ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:670.1.text.token2	δῆτα	δῆτα
δῆτ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:831.1.text.token2	δῆτα	δῆτα
δῆτ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:985.1.text.token2	δῆτα	δῆτα
δ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:5.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:24.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:41.1.text.token3	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:51.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:55.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:60.1.text.token6	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:62.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:76.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:76.1.text.token6	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:84.1.text.token8	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:121.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:124.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:155.1.text.token3	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:157.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:158.2.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:178.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:190.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:193.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:194.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:199.1.text.token3	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:201.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:226.1.text.token4	δέ	δέ
