form	token_urn	expanded_form	presentation_form
δι’	urn:cts:greekLit:tlg0031.tlg004.wh:1.3.token.2	διά	διά
δι’	urn:cts:greekLit:tlg0031.tlg004.wh:1.7.token.15	διά	διά
δι’	urn:cts:greekLit:tlg0031.tlg004.wh:1.10.token.9	διά	διά
δι’	urn:cts:greekLit:tlg0031.tlg004.wh:3.17.token.21	διά	διά
δι’	urn:cts:greekLit:tlg0031.tlg004.wh:6.57.token.19	διά	διά
δι’	urn:cts:greekLit:tlg0031.tlg004.wh:7.43.token.7	διά	διά
δι’	urn:cts:greekLit:tlg0031.tlg004.wh:10.9.token.6	διά	διά
δι’	urn:cts:greekLit:tlg0031.tlg004.wh:11.4.token.26	διά	διά
δι’	urn:cts:greekLit:tlg0031.tlg004.wh:11.15.token.3	διά	διά
δι’	urn:cts:greekLit:tlg0031.tlg004.wh:12.11.token.3	διά	διά
δι’	urn:cts:greekLit:tlg0031.tlg004.wh:12.30.token.7	διά	διά
δι’	urn:cts:greekLit:tlg0031.tlg004.wh:12.30.token.14	διά	διά
δι’	urn:cts:greekLit:tlg0031.tlg004.wh:14.6.token.24	διά	διά
δι’	urn:cts:greekLit:tlg0031.tlg004.wh:19.23.token.35	διά	διά
δ’	urn:cts:greekLit:tlg0031.tlg004.wh:4.14.token.2	δέ	δέ
καθ’	urn:cts:greekLit:tlg0031.tlg004.wh:8.9.token.6	κατά	κατά
καθ’	urn:cts:greekLit:tlg0031.tlg004.wh:21.25.token.14	κατά	κατά
κατ’	urn:cts:greekLit:tlg0031.tlg004.wh:7.24.token.3	κατά	κατά
κατ’	urn:cts:greekLit:tlg0031.tlg004.wh:10.3.token.18	κατά	κατά
κατ’	urn:cts:greekLit:tlg0031.tlg004.wh:19.11.token.8	κατά	κατά
μεθ’	urn:cts:greekLit:tlg0031.tlg004.wh:7.33.token.9	μετά	μετά
μεθ’	urn:cts:greekLit:tlg0031.tlg004.wh:12.8.token.6	μετά	μετά
μεθ’	urn:cts:greekLit:tlg0031.tlg004.wh:13.33.token.5	μετά	μετά
μεθ’	urn:cts:greekLit:tlg0031.tlg004.wh:14.9.token.8	μετά	μετά
μεθ’	urn:cts:greekLit:tlg0031.tlg004.wh:14.16.token.12	μετά	μετά
μεθ’	urn:cts:greekLit:tlg0031.tlg004.wh:14.30.token.4	μετά	μετά
μεθ’	urn:cts:greekLit:tlg0031.tlg004.wh:16.4.token.28	μετά	μετά
μεθ’	urn:cts:greekLit:tlg0031.tlg004.wh:20.26.token.2	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg004.wh:3.2.token.35	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg004.wh:3.22.token.18	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg004.wh:4.27.token.26	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg004.wh:6.43.token.9	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg004.wh:6.66.token.14	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg004.wh:8.29.token.5	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg004.wh:9.40.token.7	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg004.wh:11.16.token.15	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg004.wh:11.31.token.6	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg004.wh:11.56.token.7	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg004.wh:12.17.token.7	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg004.wh:13.8.token.27	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg004.wh:15.27.token.9	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg004.wh:16.19.token.15	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg004.wh:16.32.token.24	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg004.wh:17.12.token.3	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg004.wh:17.24.token.14	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg004.wh:18.5.token.21	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg004.wh:18.18.token.23	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg004.wh:18.26.token.24	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg004.wh:19.18.token.6	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg004.wh:20.24.token.14	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg004.wh:20.26.token.13	μετά	μετά
οὐδ’	urn:cts:greekLit:tlg0031.tlg004.wh:21.25.token.17	οὐδέ	οὐδέ
παρ’	urn:cts:greekLit:tlg0031.tlg004.wh:1.39.token.16	παρά	παρά
παρ’	urn:cts:greekLit:tlg0031.tlg004.wh:4.9.token.13	παρά	παρά
παρ’	urn:cts:greekLit:tlg0031.tlg004.wh:4.40.token.12	παρά	παρά
παρ’	urn:cts:greekLit:tlg0031.tlg004.wh:4.52.token.5	παρά	παρά
παρ’	urn:cts:greekLit:tlg0031.tlg004.wh:5.44.token.7	παρά	παρά
παρ’	urn:cts:greekLit:tlg0031.tlg004.wh:7.29.token.6	παρά	παρά
παρ’	urn:cts:greekLit:tlg0031.tlg004.wh:7.51.token.12	παρά	παρά
παρ’	urn:cts:greekLit:tlg0031.tlg004.wh:8.26.token.19	παρά	παρά
παρ’	urn:cts:greekLit:tlg0031.tlg004.wh:14.17.token.25	παρά	παρά
παρ’	urn:cts:greekLit:tlg0031.tlg004.wh:14.23.token.29	παρά	παρά
παρ’	urn:cts:greekLit:tlg0031.tlg004.wh:14.25.token.4	παρά	παρά
ἀλλ’	urn:cts:greekLit:tlg0031.tlg004.wh:1.8.token.7	ἀλλά	ἀλλά
ἀλλ’	urn:cts:greekLit:tlg0031.tlg004.wh:1.13.token.13	ἀλλά	ἀλλά
ἀλλ’	urn:cts:greekLit:tlg0031.tlg004.wh:1.31.token.6	ἀλλά	ἀλλά
ἀλλ’	urn:cts:greekLit:tlg0031.tlg004.wh:1.33.token.6	ἀλλά	ἀλλά
ἀλλ’	urn:cts:greekLit:tlg0031.tlg004.wh:3.8.token.13	ἀλλά	ἀλλά
ἀλλ’	urn:cts:greekLit:tlg0031.tlg004.wh:3.17.token.16	ἀλλά	ἀλλά
ἀλλ’	urn:cts:greekLit:tlg0031.tlg004.wh:3.28.token.14	ἀλλά	ἀλλά
ἀλλ’	urn:cts:greekLit:tlg0031.tlg004.wh:3.36.token.19	ἀλλά	ἀλλά
ἀλλ’	urn:cts:greekLit:tlg0031.tlg004.wh:4.2.token.6	ἀλλά	ἀλλά
