Αἰγεῖ	*ai)gei=	Αἰγεύς	*ai)geu/s	n-s---md-
Αἰγεῖ	*ai)gei=	Αἰγίς	*ai)gi/s	n-d---fn-
Αἰγεῖ	*ai)gei=	Αἰγίς	*ai)gi/s	n-d---fv-
Αἰγεῖ	*ai)gei=	Αἰγίς	*ai)gi/s	n-d---fa-
Αἰγεῖ	*ai)gei=	Αἰγίς	*ai)gi/s	n-s---fd-
Αἰγιαλεῦ	*ai)gialeu=	Αἰγιαλεύς	*ai)gialeu/s	n-s---mv-
Αἰγέως	*ai)ge/ws	Αἰγεύς	*ai)geu/s	n-s---mg-
Αἰγέως	*ai)ge/ws	Αἰγεύς	*ai)geu/s	n-s---mg-
Αἰγέως	*ai)ge/ws	Αἰγεύς	*ai)geu/s	n-s---mn-
Αἰγέως	*ai)ge/ws	Αἰγίς	*ai)gi/s	n-s---fg-
Αἰγέως	*ai)ge/ws	αἴγεος	ai)/geos	x--------
Αἰγέως	*ai)ge/ws	αἴγεος	ai)/geos	a-p---ma-
Αἰτωλῶν	*ai)twlw=n	Αἰτωλός	*ai)twlo/s	a-p---fg-
Αἰτωλῶν	*ai)twlw=n	Αἰτωλός	*ai)twlo/s	a-p---mg-
Αἰτωλῶν	*ai)twlw=n	Αἰτωλός	*ai)twlo/s	a-p---ng-
Αἰτωλῶν	*ai)twlw=n	Αἰτωλοί	*ai)twloi/	n-p---mg-
Αἴθραν	*ai)/qran	Αἴθρη	*ai)/qrh	n-s---fa-
Αἴθραν	*ai)/qran	αἴθρη	ai)/qrh	n-s---fa-
Δαναϊδῶν	*danai+dw=n	Δαναίδαι	*danai/dai	n-p---mg-
Δαναΐδαι	*danai+/dai	Δαναίδαι	*danai/dai	n-p---mn-
Δαναΐδαι	*danai+/dai	Δαναίδαι	*danai/dai	n-p---mv-
Δαναΐδαι	*danai+/dai	Δαναίδαι	*danai/dai	n-s---md-
Δελφῶν	*delfw=n	Δελφοί	*delfoi/	n-p---mg-
Δηοῦς	*dhou=s	Δηώ	*dhw/	n-s---fg-
Διομήδην	*diomh/dhn	Διομήδης	*diomh/dhs	n-s---ma-
Διρκαῖον	*dirkai=on	Διρκαῖος	*dirkai=os	a-s---ma-
Διρκαῖον	*dirkai=on	Διρκαῖος	*dirkai=os	a-s---nn-
Διρκαῖον	*dirkai=on	Διρκαῖος	*dirkai=os	a-s---nv-
Διρκαῖον	*dirkai=on	Διρκαῖος	*dirkai=os	a-s---na-
Διός	*dio/s	Ζεύς	*zeu/s	n-s---mg-
Δήμητερ	*dh/mhter	Δημήτηρ	*dhmh/thr	n-s---fv-
Δήμητρα	*dh/mhtra	Δημήτηρ	*dhmh/thr	n-s---fa-
Δήμητρα	*dh/mhtra	Δημήτηρ	*dhmh/thr	n-s---fn-
Δήμητρα	*dh/mhtra	Δημήτηρ	*dhmh/thr	n-s---fv-
Δήμητρος	*dh/mhtros	Δημήτηρ	*dhmh/thr	n-s---fg-
Δήμητρος	*dh/mhtros	Δημήτηρ	*dhmh/thr	n-s---fg-
Δίκης	*di/khs	Δίκη	*di/kh	n-s---fg-
Δίκης	*di/khs	δίκη	di/kh	n-s---fg-
Εὐάδνην	*eu)a/dnhn	Εὐάδνη	*eu)a/dnh	n-s---fa-
Ζεύς	*zeu/s	Ζεύς	*zeu/s	n-s---mn-
Ζεῦ	*zeu=	Ζεύς	*zeu/s	n-s---mv-
Ζεῦ	*zeu=	ζέω	ze/w	v2spme---
