form	token_urn	expanded_form	presentation_form
Γοργόν’	urn:cts:greekLit:tlg0019.tlg001.fu.sp:574.1.text.token.2		Γοργόν’
Γοργόν’	urn:cts:greekLit:tlg0019.tlg001.fu.sp:1181.1.text.token.2		Γοργόν’
Δήμητρ’	urn:cts:greekLit:tlg0019.tlg001.fu.sp:708.1.text.token.4		Δήμητρ’
Δί’	urn:cts:greekLit:tlg0019.tlg001.fu.sp:88.1.text.token.4	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg001.fu.sp:137.1.text.token.2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg001.fu.sp:368.1.text.token.4	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg001.fu.sp:461.1.text.token.3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg001.fu.sp:752.1.text.token.6	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg001.fu.sp:811.1.text.token.3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg001.fu.sp:966.1.text.token.4	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg001.fu.sp:1025.1.text.token.5	Δία	Δία
Κωπᾷδ’	urn:cts:greekLit:tlg0019.tlg001.fu.sp:962.1.text.token.5		Κωπᾷδ’
Λάμαχ’	urn:cts:greekLit:tlg0019.tlg001.fu.sp:566.1.text.token.2		Λάμαχ’
Λάμαχ’	urn:cts:greekLit:tlg0019.tlg001.fu.sp:568.1.text.token.2		Λάμαχ’
Λάμαχ’	urn:cts:greekLit:tlg0019.tlg001.fu.sp:575.1.text.token.2		Λάμαχ’
Λάμαχ’	urn:cts:greekLit:tlg0019.tlg001.fu.sp:575a.text.token.2		Λάμαχ’
Λάμαχ’	urn:cts:greekLit:tlg0019.tlg001.fu.sp:578.1.text.token.2		Λάμαχ’
Μεγαρίκ’	urn:cts:greekLit:tlg0019.tlg001.fu.sp:830.1.text.token.2		Μεγαρίκ’
Μοῦσ’	urn:cts:greekLit:tlg0019.tlg001.fu.sp:665.1.text.token.2	Μοῦσα	Μοῦσα
αἰτήσαιμ’	urn:cts:greekLit:tlg0019.tlg001.fu.sp:476.1.text.token.7		αἰτήσαιμ’
αὐτίκ’	urn:cts:greekLit:tlg0019.tlg001.fu.sp:757.1.text.token.1		αὐτίκ’
αὔτ’	urn:cts:greekLit:tlg0019.tlg001.fu.sp:562.1.text.token.7	αὔτε	αὔτε
βαδιστέ’	urn:cts:greekLit:tlg0019.tlg001.fu.sp:394.1.text.token.3		βαδιστέ’
