form	token_urn	expanded_form	presentation_form
δι’	urn:cts:greekLit:tlg0031.tlg002.wh:2.1.token6	διά	διά
δι’	urn:cts:greekLit:tlg0031.tlg002.wh:14.21.token18	διά	διά
δι’	urn:cts:greekLit:tlg0031.tlg002.wh:16.20a.token26	διά	διά
δ’	urn:cts:greekLit:tlg0031.tlg002.wh:3.29.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0031.tlg002.wh:8.35.token13	δέ	δέ
καθ’	urn:cts:greekLit:tlg0031.tlg002.wh:9.40.token5	κατά	κατά
καθ’	urn:cts:greekLit:tlg0031.tlg002.wh:14.49.token1	κατά	κατά
κατ’	urn:cts:greekLit:tlg0031.tlg002.wh:1.27.token12	κατά	κατά
κατ’	urn:cts:greekLit:tlg0031.tlg002.wh:3.6.token11	κατά	κατά
κατ’	urn:cts:greekLit:tlg0031.tlg002.wh:4.34.token8	κατά	κατά
κατ’	urn:cts:greekLit:tlg0031.tlg002.wh:6.31.token7	κατά	κατά
κατ’	urn:cts:greekLit:tlg0031.tlg002.wh:6.32.token9	κατά	κατά
κατ’	urn:cts:greekLit:tlg0031.tlg002.wh:33.token7	κατά	κατά
κατ’	urn:cts:greekLit:tlg0031.tlg002.wh:9.2.token22	κατά	κατά
κατ’	urn:cts:greekLit:tlg0031.tlg002.wh:9.28.token9	κατά	κατά
κατ’	urn:cts:greekLit:tlg0031.tlg002.wh:13.3.token14	κατά	κατά
κατ’	urn:cts:greekLit:tlg0031.tlg002.wh:14.56.token4	κατά	κατά
κατ’	urn:cts:greekLit:tlg0031.tlg002.wh:14.57.token5	κατά	κατά
μεθ’	urn:cts:greekLit:tlg0031.tlg002.wh:8.14.token13	μετά	μετά
μεθ’	urn:cts:greekLit:tlg0031.tlg002.wh:9.8.token7	μετά	μετά
μεθ’	urn:cts:greekLit:tlg0031.tlg002.wh:14.7.token6	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg002.wh:1.36.token7	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg002.wh:2.19.token16	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg002.wh:2.19.token26	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg002.wh:2.25.token17	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg002.wh:3.5.token4	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg002.wh:3.14.token12	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg002.wh:4.36.token17	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg002.wh:5.18.token12	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg002.wh:5.24.token3	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg002.wh:5.37.token5	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg002.wh:5.40.token19	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg002.wh:6.50.token12	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg002.wh:14.18.token21	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg002.wh:14.20.token11	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg002.wh:14.33.token11	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg002.wh:14.43.token15	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg002.wh:16.10.token5	μετά	μετά
παρ’	urn:cts:greekLit:tlg0031.tlg002.wh:3.21.token4	παρά	παρά
παρ’	urn:cts:greekLit:tlg0031.tlg002.wh:5.26.token10	παρά	παρά
παρ’	urn:cts:greekLit:tlg0031.tlg002.wh:8.11.token11	παρά	παρά
παρ’	urn:cts:greekLit:tlg0031.tlg002.wh:16.9.token12	παρά	παρά
τοῦτ’	urn:cts:greekLit:tlg0031.tlg002.wh:7.2.token11	τοῦτο	τοῦτο
ἀλλ’	urn:cts:greekLit:tlg0031.tlg002.wh:2.17.token16	ἀλλά	ἀλλά
ἀλλ’	urn:cts:greekLit:tlg0031.tlg002.wh:3.27.token1	ἀλλά	ἀλλά
ἀλλ’	urn:cts:greekLit:tlg0031.tlg002.wh:4.22.token13	ἀλλά	ἀλλά
ἀλλ’	urn:cts:greekLit:tlg0031.tlg002.wh:6.52.token14	ἀλλά	ἀλλά
ἀλλ’	urn:cts:greekLit:tlg0031.tlg002.wh:19.token8	ἀλλά	ἀλλά
ἀλλ’	urn:cts:greekLit:tlg0031.tlg002.wh:25.token1	ἀλλά	ἀλλά
ἀλλ’	urn:cts:greekLit:tlg0031.tlg002.wh:9.22.token15	ἀλλά	ἀλλά
ἀλλ’	urn:cts:greekLit:tlg0031.tlg002.wh:10.27.token9	ἀλλά	ἀλλά
ἀλλ’	urn:cts:greekLit:tlg0031.tlg002.wh:10.40.token15	ἀλλά	ἀλλά
ἀλλ’	urn:cts:greekLit:tlg0031.tlg002.wh:10.43.token8	ἀλλά	ἀλλά
ἀλλ’	urn:cts:greekLit:tlg0031.tlg002.wh:12.14.token25	ἀλλά	ἀλλά
ἀλλ’	urn:cts:greekLit:tlg0031.tlg002.wh:12.25.token12	ἀλλά	ἀλλά
ἀλλ’	urn:cts:greekLit:tlg0031.tlg002.wh:13.7.token17	ἀλλά	ἀλλά
ἀλλ’	urn:cts:greekLit:tlg0031.tlg002.wh:13.11.token12	ἀλλά	ἀλλά
ἀλλ’	urn:cts:greekLit:tlg0031.tlg002.wh:14.29.token11	ἀλλά	ἀλλά
ἀλλ’	urn:cts:greekLit:tlg0031.tlg002.wh:14.36.token18	ἀλλά	ἀλλά
ἀλλ’	urn:cts:greekLit:tlg0031.tlg002.wh:14.49.token15	ἀλλά	ἀλλά
ἀπ’	urn:cts:greekLit:tlg0031.tlg002.wh:1.42.token4	ἀπό	ἀπό
ἀπ’	urn:cts:greekLit:tlg0031.tlg002.wh:2.20.token6	ἀπό	ἀπό
ἀπ’	urn:cts:greekLit:tlg0031.tlg002.wh:2.21.token17	ἀπό	ἀπό
ἀπ’	urn:cts:greekLit:tlg0031.tlg002.wh:4.25.token17	ἀπό	ἀπό
ἀπ’	urn:cts:greekLit:tlg0031.tlg002.wh:7.4.token2	ἀπό	ἀπό
ἀπ’	urn:cts:greekLit:tlg0031.tlg002.wh:7.6.token31	ἀπό	ἀπό
ἀπ’	urn:cts:greekLit:tlg0031.tlg002.wh:13.19.token12	ἀπό	ἀπό
ἀπ’	urn:cts:greekLit:tlg0031.tlg002.wh:13.27.token20	ἀπό	ἀπό
ἀπ’	urn:cts:greekLit:tlg0031.tlg002.wh:14.35.token16	ἀπό	ἀπό
ἀπ’	urn:cts:greekLit:tlg0031.tlg002.wh:14.36.token15	ἀπό	ἀπό
ἀπ’	urn:cts:greekLit:tlg0031.tlg002.wh:15.21.token8	ἀπό	ἀπό
ἀπ’	urn:cts:greekLit:tlg0031.tlg002.wh:15.38.token9	ἀπό	ἀπό
ἐπ’	urn:cts:greekLit:tlg0031.tlg002.wh:1.45.token23	ἐπί	ἐπί
ἐπ’	urn:cts:greekLit:tlg0031.tlg002.wh:5.21.token15	ἐπί	ἐπί
ἐπ’	urn:cts:greekLit:tlg0031.tlg002.wh:6.34.token9	ἐπί	ἐπί
ἐπ’	urn:cts:greekLit:tlg0031.tlg002.wh:8.4.token15	ἐπί	ἐπί
ἐπ’	urn:cts:greekLit:tlg0031.tlg002.wh:9.13.token17	ἐπί	ἐπί
ἐπ’	urn:cts:greekLit:tlg0031.tlg002.wh:10.11.token14	ἐπί	ἐπί
ἐπ’	urn:cts:greekLit:tlg0031.tlg002.wh:10.16.token8	ἐπί	ἐπί
ἐπ’	urn:cts:greekLit:tlg0031.tlg002.wh:11.7.token18	ἐπί	ἐπί
ἐπ’	urn:cts:greekLit:tlg0031.tlg002.wh:11.13.token18	ἐπί	ἐπί
ἐπ’	urn:cts:greekLit:tlg0031.tlg002.wh:12.14.token26	ἐπί	ἐπί
ἐπ’	urn:cts:greekLit:tlg0031.tlg002.wh:12.17.token18	ἐπί	ἐπί
ἐπ’	urn:cts:greekLit:tlg0031.tlg002.wh:12.32.token9	ἐπί	ἐπί
ἐπ’	urn:cts:greekLit:tlg0031.tlg002.wh:13.8.token7	ἐπί	ἐπί
ἐπ’	urn:cts:greekLit:tlg0031.tlg002.wh:15.24.token15	ἐπί	ἐπί
ἐφ’	urn:cts:greekLit:tlg0031.tlg002.wh:3.24.token4	ἐπί	ἐπί
ἐφ’	urn:cts:greekLit:tlg0031.tlg002.wh:3.25.token4	ἐπί	ἐπί
ἐφ’	urn:cts:greekLit:tlg0031.tlg002.wh:3.26.token6	ἐπί	ἐπί
ἐφ’	urn:cts:greekLit:tlg0031.tlg002.wh:9.22.token23	ἐπί	ἐπί
ἐφ’	urn:cts:greekLit:tlg0031.tlg002.wh:11.2.token20	ἐπί	ἐπί
ἐφ’	urn:cts:greekLit:tlg0031.tlg002.wh:15.33.token7	ἐπί	ἐπί
ὑπ’	urn:cts:greekLit:tlg0031.tlg002.wh:1.5.token16	ὑπό	ὑπό
ὑπ’	urn:cts:greekLit:tlg0031.tlg002.wh:5.4.token11	ὑπό	ὑπό
ὑπ’	urn:cts:greekLit:tlg0031.tlg002.wh:16.11.token7	ὑπό	ὑπό
