form	token_urn	expanded_form	presentation_form
Αἰσχύλ’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:856.1.text.token6	Αἰσχύλε	Αἰσχύλε
Αἰσχύλ’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1171.1.text.token1	Αἰσχύλε	Αἰσχύλε
Βακχεῖ’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:357.1.text.token6		Βακχεῖ’
Διόνυσ’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1479.1.text.token4	Διόνυσε	Διόνυσε
Δί’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:3.1.text.token3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:28.1.text.token11	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:70.1.text.token3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:128.1.text.token3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:159.1.text.token3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:174.1.text.token2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:192.1.text.token3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:306.2.text.token2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:493.2.text.token3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:501.1.text.token2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:559.1.text.token2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:645.2.text.token3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:650.2.text.token3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:663.1.text.token3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:749.2.text.token3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:753.1.text.token2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:779.1.text.token2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:781.2.text.token2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:788.1.text.token2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:795.2.text.token2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:914.1.text.token3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:937.1.text.token4	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:947.2.text.token6	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1043.1.text.token4	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1045.1.text.token2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1053.1.text.token2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1089.1.text.token2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1158.1.text.token3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1183.1.text.token3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1188.1.text.token3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1198.1.text.token5	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1237.1.text.token3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1460.1.text.token3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1481.1.text.token3	Δία	Δία
Κλέων’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:577.1.text.token5		Κλέων’
Μοῦσ’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1306.1.text.token5	Μοῦσα	Μοῦσα
Μοῦσ’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1308.1.text.token4	Μοῦσα	Μοῦσα
Πλούτων’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:436.1.text.token1		Πλούτων’
Πυθῶν’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:659.1.text.token7		Πυθῶν’
Φερρέφατθ’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:671.1.text.token2		Φερρέφατθ’
Φθιῶτ’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1264.1.text.token1		Φθιῶτ’
Φοῖβ’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:754.1.text.token2		Φοῖβ’
αἴροι’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:441.1.text.token1		αἴροι’
αὐτίκ’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:238.1.text.token2		αὐτίκ’
αὔθ’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1242.1.text.token6	αὔτε	αὔτε
αὔθ’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1299.1.text.token2	αὔτε	αὔτε
αὔτ’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:488.1.text.token5	αὔτε	αὔτε
αὔτ’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:498.1.text.token4	αὔτε	αὔτε
αὔτ’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:532.1.text.token5	αὔτε	αὔτε
αὔτ’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:843.1.text.token5	αὔτε	αὔτε
αὔτ’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:952.1.text.token3	αὔτε	αὔτε
αὔτ’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1025.1.text.token3	αὔτε	αὔτε
βασάνιζ’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:625.1.text.token7		βασάνιζ’
βλάπτουσ’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1049.1.text.token3		βλάπτουσ’
βλέποντ’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:602.1.text.token2		βλέποντ’
βέβληκ’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1400.1.text.token2		βέβληκ’
γλῶσσ’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:827.1.text.token1		γλῶσσ’
γλῶττ’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1471.1.text.token3		γλῶττ’
γ’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:5.2.text.token2	γε	γε
γ’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:11.1.text.token7	γε	γε
γ’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:25.2.text.token5	γε	γε
γ’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:28.1.text.token4	γε	γε
γ’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:29.1.text.token6	γε	γε
γ’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:43.1.text.token3	γε	γε
γ’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:63.1.text.token6	γε	γε
γ’	urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:70.1.text.token6	γε	γε
