Γαῖα	*gai=a	Γαῖα	*gai=a	n-s---fn-
Γαῖα	*gai=a	Γαῖα	*gai=a	n-s---fv-
Γαῖα	*gai=a	Γαῖον	*gai=on	n-p---nn-
Γαῖα	*gai=a	Γαῖον	*gai=on	n-p---nv-
Γαῖα	*gai=a	Γαῖον	*gai=on	n-p---na-
Γαῖα	*gai=a	γαῖα	gai=a	n-s---fn-
Γαῖα	*gai=a	γαῖα	gai=a	n-s---fv-
Δημήτερα	*dhmh/tera	Δημήτηρ	*dhmh/thr	n-s---fa-
Δημήτερι	*dhmh/teri	Δημήτηρ	*dhmh/thr	n-s---fd-
Δημήτερος	*dhmh/teros	Δημήτηρ	*dhmh/thr	n-s---fg-
Δημήτηρ	*dhmh/thr	Δημήτηρ	*dhmh/thr	n-s---fn-
Δημώ	*dhmw/	Δημώ	*dhmw/	n-s---fn-
Δημώ	*dhmw/	δημός	dhmo/s	n-d---mn-
Δημώ	*dhmw/	δημός	dhmo/s	n-d---mv-
Δημώ	*dhmw/	δημός	dhmo/s	n-d---ma-
Δηοῖ	*dhoi=	Δηώ	*dhw/	n-s----g-
Δηοῖ	*dhoi=	Δηώ	*dhw/	n-s----d-
Δηώ	*dhw/	Δηώ	*dhw/	n-s---fn-
Διοκλεῖ	*dioklei=	Διοκλέης	*diokle/hs	n-s---md-
Διοκλεῖ	*dioklei=	Διοκλῆς	*dioklh=s	n-s---md-
Διί	*dii/	Ζεύς	*zeu/s	n-s---md-
Διός	*dio/s	Ζεύς	*zeu/s	n-s---mg-
Δολίχου	*doli/xou	δόλιχος	do/lixos	n-s---mg-
Δήμητερ	*dh/mhter	Δημήτηρ	*dhmh/thr	n-s---fv-
Δήμητρ’	*dh/mhtr'	Δημήτηρ	*dhmh/thr	n-s---fa-
Δήμητρ’	*dh/mhtr'	Δημήτηρ	*dhmh/thr	n-s---fn-
Δήμητρ’	*dh/mhtr'	Δημήτηρ	*dhmh/thr	n-s---fv-
Δήμητρ’	*dh/mhtr'	Δημήτηρ	*dhmh/thr	n-s---fd-
Δήμητρ’	*dh/mhtr'	Δημήτηρ	*dhmh/thr	n-p---fn-
Δήμητρ’	*dh/mhtr'	Δημήτηρ	*dhmh/thr	n-p---fv-
Δήμητρος	*dh/mhtros	Δημήτηρ	*dhmh/thr	n-s---fg-
Δήμητρος	*dh/mhtros	Δημήτηρ	*dhmh/thr	n-s---fg-
Εὐμόλποιο	*eu)mo/lpoio	Εὔμολπος	*eu)/molpos	n-s---mg-
Εὐμόλποιο	*eu)mo/lpoio	εὔμολπος	eu)/molpos	n-s---mg-
Εὐμόλποιο	*eu)mo/lpoio	εὔμολπος	eu)/molpos	n-s---fg-
Εὐμόλποιο	*eu)mo/lpoio	εὔμολπος	eu)/molpos	n-s---ng-
Εὐμόλπου	*eu)mo/lpou	Εὔμολπος	*eu)/molpos	n-s---mg-
Εὐμόλπου	*eu)mo/lpou	εὔμολπος	eu)/molpos	n-s---mg-
Εὐμόλπου	*eu)mo/lpou	εὔμολπος	eu)/molpos	n-s---fg-
Εὐμόλπου	*eu)mo/lpou	εὔμολπος	eu)/molpos	n-s---ng-
Ζεύς	*zeu/s	Ζεύς	*zeu/s	n-s---mn-
Ζηνί	*zhni/	Ζεύς	*zeu/s	n-s---md-
Καλλιδίκη	*kallidi/kh	Καλλιδίκη	*kallidi/kh	n-s---fn-
Καλλιδίκη	*kallidi/kh	Καλλιδίκη	*kallidi/kh	n-s---fv-
Καλλιρόη	*kalliro/h	καλλιρόη	kalliro/h	n-s---fn-
Καλλιρόη	*kalliro/h	καλλιρόη	kalliro/h	n-s---fv-
Καλλιχόρου	*kallixo/rou	Καλλίχορον	*kalli/xoron	n-s---ng-
Καλλιχόρου	*kallixo/rou	καλλίχορος	kalli/xoros	n-s---mg-
Καλλιχόρου	*kallixo/rou	καλλίχορος	kalli/xoros	n-s---fg-
Καλλιχόρου	*kallixo/rou	καλλίχορος	kalli/xoros	n-s---ng-
Καλυψώ	*kaluyw/	Καλυψώ	*kaluyw/	n-s---fn-
Κελεοῖο	*keleoi=o	Κελεός	*keleo/s	n-s---mg-
Κελεοῖο	*keleoi=o	κελεός	keleo/s	n-s---mg-
Κελεῷ	*kelew=|	Κελεός	*keleo/s	n-s---md-
Κελεῷ	*kelew=|	κελεός	keleo/s	n-s---md-
Κρονίδαο	*kroni/dao	Κρονίδης	*kroni/dhs	n-s---mg-
Κρονίδεω	*kroni/dew	Κρονίδης	*kroni/dhs	n-s---mg-
Κρονίδην	*kroni/dhn	Κρονίδης	*kroni/dhs	n-s---ma-
Κρονίωνι	*kroni/wni	Κρονίων	*kroni/wn	n-s---md-
Κρήτηθεν	*krh/thqen	Κρήτηθεν	*krh/thqen	d--------
Κρόνου	*kro/nou	Κρόνος	*kro/nos	n-s---mg-
Κρόνου	*kro/nou	κρόνος	kro/nos	n-s---mg-
Λευκίππη	*leuki/pph	Λευκίππη	*leuki/pph	n-s---fn-
Λευκίππη	*leuki/pph	Λευκίππη	*leuki/pph	n-s---fv-
Μελίτη	*meli/th	Μελίτη	*meli/th	n-s---fn-
Μελίτη	*meli/th	Μελίτη	*meli/th	n-s---fv-
Μετανείρῃ	*metanei/rh|	Μετανείρα	*metanei/ra	n-s---fd-
Μετάνειρα	*meta/neira	Μετανείρα	*metanei/ra	n-s---fn-
Μετάνειρα	*meta/neira	Μετανείρα	*metanei/ra	n-s---fv-
Μετάνειραν	*meta/neiran	Μετανείρα	*metanei/ra	n-s---fa-
Μηλόβοσίς	*mhlo/bosi/s	Μηλόβοσις	*mhlo/bosis	n-s---fn-
Μηλόβοσίς	*mhlo/bosi/s	μηλόβοσις	mhlo/bosis	n-s---fn-
Νύσιον	*nu/sion	Νύσιος	*nu/sios	a-s---ma-
Νύσιον	*nu/sion	Νύσιος	*nu/sios	a-s---nn-
Νύσιον	*nu/sion	Νύσιος	*nu/sios	a-s---nv-
Νύσιον	*nu/sion	Νύσιος	*nu/sios	a-s---na-
Νύσιον	*nu/sion	Νῦσα	*nu=sa	a-s---ma-
Νύσιον	*nu/sion	Νῦσα	*nu=sa	a-s---nn-
Νύσιον	*nu/sion	Νῦσα	*nu=sa	a-s---nv-
Νύσιον	*nu/sion	Νῦσα	*nu=sa	a-s---na-
Οὐλύμποιο	*ou)lu/mpoio	Ὄλυμπος	*)/olumpos	n-s---mg-
Οὐρανιώνων	*ou)raniw/nwn	Οὐρανίωνες	*ou)rani/wnes	n-p---mg-
Οὐρανίη	*ou)rani/h	Οὐρανία	*ou)rani/a	n-s---fn-
Οὐρανίη	*ou)rani/h	Οὐρανία	*ou)rani/a	n-s---fv-
