urn:cts:greekLit:tlg0019.tlg009.fu.sp:54.1.text.token.5	οἴει	oi)/ei	οἴομαι	oi)/omai	urn:cite2:hmt:lsj.chicago_md:n72610	v2spie---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:56.1.text.token.1	γυναικός	gunaiko/s	γυνή	gunh/	urn:cite2:hmt:lsj.chicago_md:n23069	n-s---fg-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:56.2.text.token.1	οὐ	ou)	οὐ	ou)	urn:cite2:hmt:lsj.chicago_md:n75730	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:56.2.text.token.2	δῆτα	dh=ta	δῆτα	dh=ta	urn:cite2:hmt:lsj.chicago_md:n24506	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:56.3.text.token.1	ἀλλά	a)lla/	ἀλλά	a)lla/	urn:cite2:hmt:lsj.chicago_md:n4357	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:56.3.text.token.2	παιδός	paido/s	παῖς	pai=s	urn:cite2:hmt:lsj.chicago_md:n76703	n-s---mg-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:56.4.text.token.1	οὐδαμῶς	ou)damw=s	οὐδαμός	ou)damo/s	urn:cite2:hmt:lsj.chicago_md:n75759	x--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:57.1.text.token.1	ἀλλ’	a)ll'	ἀλλά	a)lla/	urn:cite2:hmt:lsj.chicago_md:n4357	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:57.1.text.token.2	ἀνδρός	a)ndro/s	ἀνήρ	a)nh/r	urn:cite2:hmt:lsj.chicago_md:n8665	n-s---mg-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:57.3.text.token.1	ξυνεγένου	cunege/nou	συγγίγνομαι	suggi/gnomai	urn:cite2:hmt:lsj.chicago_md:n97523	v2saim---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:57.3.text.token.2	τῷ	tw=|	ὁ	o(	urn:cite2:hmt:lsj.chicago_md:n71882	l-s---md-
