urn:cts:greekLit:tlg0019.tlg009.fu.sp:100.1.text.token.1	αἰθέρα	ai)qe/ra	αἰθήρ	ai)qh/r	urn:cite2:hmt:lsj.chicago_md:n2324	n-s---ma-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:100.1.text.token.2	Διός	*dio/s	Ζεύς	*zeu/s	urn:cite2:hmt:lsj.chicago_md:n46195	n-s---mg-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:100.1.text.token.3	δωμάτιον	dwma/tion	δωμάτιον	dwma/tion	urn:cite2:hmt:lsj.chicago_md:n29774	n-s---na-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:100.1.text.token.5	ἤ	h)/	ἤ1	h)/	urn:cite2:hmt:lsj.chicago_md:n46568	c--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:100.1.text.token.6	χρόνου	xro/nou	χρόνος	xro/nos	urn:cite2:hmt:lsj.chicago_md:n114753	n-s---mg-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:100.1.text.token.7	πόδα	po/da	πούς	pou/s	urn:cite2:hmt:lsj.chicago_md:n86108	n-s---ma-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:101.1.text.token.1	ἤ	h)/	ἤ1	h)/	urn:cite2:hmt:lsj.chicago_md:n46568	c--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:101.1.text.token.2	φρένα	fre/na	φρήν	frh/n	urn:cite2:hmt:lsj.chicago_md:n112307	n-s---fa-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:101.1.text.token.3	μέν	me/n	μέν	me/n	urn:cite2:hmt:lsj.chicago_md:n66260	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:101.1.text.token.4	οὐκ	ou)k	οὐ	ou)	urn:cite2:hmt:lsj.chicago_md:n75730	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:101.1.text.token.5	ἐθέλουσαν	e)qe/lousan	ἐθέλω	e)qe/lw	urn:cite2:hmt:lsj.chicago_md:n30790	v-sppafa-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:101.1.text.token.6	ὀμόσαι	o)mo/sai	ὄμνυμι	o)/mnumi	urn:cite2:hmt:lsj.chicago_md:n73530	v--ana---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:101.1.text.token.7	καθ’	kaq'	κατά	kata/	urn:cite2:hmt:lsj.chicago_md:n53647	r--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:101.1.text.token.8	ἱερῶν	i(erw=n	ἱερά	i(era/	urn:cite2:hmt:lsj.chicago_md:n49955	n-p---fg-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:102.1.text.token.1	γλῶτταν	glw=ttan	γλῶσσα	glw=ssa	urn:cite2:hmt:lsj.chicago_md:n22425	n-s---fa-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:102.1.text.token.2	δ’	d'	δέ	de/	urn:cite2:hmt:lsj.chicago_md:n23596	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:102.1.text.token.3	ἐπιορκήσασαν	e)piorkh/sasan	ἐπιορκέω	e)piorke/w	urn:cite2:hmt:lsj.chicago_md:n40401	v-sapafa-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:102.1.text.token.4	ἰδίᾳ	i)di/a|	ἴδιος	i)/dios	urn:cite2:hmt:lsj.chicago_md:n49875	a-s---fd-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:102.1.text.token.5	τῆς	th=s	ὁ	o(	urn:cite2:hmt:lsj.chicago_md:n71882	l-s---fg-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:102.1.text.token.6	φρενός	freno/s	φρήν	frh/n	urn:cite2:hmt:lsj.chicago_md:n112307	n-s---fg-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:103.1.text.token.1	σέ	se/	σύ	su/	urn:cite2:hmt:lsj.chicago_md:n97456	p-s----a-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:103.1.text.token.2	δέ	de/	δέ	de/	urn:cite2:hmt:lsj.chicago_md:n23596	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:103.1.text.token.3	ταῦτ’	tau=t'	οὗτος	ou(=tos	urn:cite2:hmt:lsj.chicago_md:n76062	n-p---nn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:103.1.text.token.4	ἀρέσκει	a)re/skei	ἀρέσκω	a)re/skw	urn:cite2:hmt:lsj.chicago_md:n14954	v3spia---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:103.2.text.token.2	πλεῖν	plei=n	πολύς	polu/s	urn:cite2:hmt:lsj.chicago_md:n85306	d-------c
urn:cts:greekLit:tlg0019.tlg009.fu.sp:103.2.text.token.4	μαίνομαι	mai/nomai	μαίνομαι	mai/nomai	urn:cite2:hmt:lsj.chicago_md:n64562	v1spie---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:104.1.text.token.1	ἦ	h)=	ἦ	h)=	urn:cite2:hmt:lsj.chicago_md:n46571	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:104.1.text.token.10	δοκεῖ	dokei=	δοκέω	doke/w	urn:cite2:hmt:lsj.chicago_md:n27847	v3spia---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:104.1.text.token.2	μήν	mh/n	μήν	mh/n	urn:cite2:hmt:lsj.chicago_md:n67461	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:104.1.text.token.3	κόβαλά	ko/bala/	κόβαλος	ko/balos	urn:cite2:hmt:lsj.chicago_md:n58259	n-p---nn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:104.1.text.token.4	γ’	g'	γε	ge	urn:cite2:hmt:lsj.chicago_md:n21705	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:104.1.text.token.5	ἐστίν	e)sti/n	εἰμί	ei)mi/	urn:cite2:hmt:lsj.chicago_md:n31130	v3spia---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:104.1.text.token.7	ὡς	w(s	ὡς	w(s	urn:cite2:hmt:lsj.chicago_md:n116401	c--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:104.1.text.token.8	καὶ	kai\	καὶ	kai\	urn:cite2:hmt:lsj.chicago_md:n51951	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:104.1.text.token.9	σοί	soi/	σύ	su/	urn:cite2:hmt:lsj.chicago_md:n97456	p-s----d-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:105.1.text.token.1	μή	mh/	μή	mh/	urn:cite2:hmt:lsj.chicago_md:n67283	c--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:105.1.text.token.2	τόν	to/n	ὁ	o(	urn:cite2:hmt:lsj.chicago_md:n71882	l-s---ma-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:105.1.text.token.3	ἐμόν	e)mo/n	ἐμός	e)mo/s	urn:cite2:hmt:lsj.chicago_md:n34194	a-s---ma-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:105.1.text.token.4	οἴκει	oi)/kei	οἰκέω	oi)ke/w	urn:cite2:hmt:lsj.chicago_md:n72273	v2spma---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:105.1.text.token.5	νοῦν	nou=n	νόος	no/os	urn:cite2:hmt:lsj.chicago_md:n71023	n-s---ma-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:105.1.text.token.7	ἔχεις	e)/xeis	ἔχω	e)/xw	urn:cite2:hmt:lsj.chicago_md:n45996	v2spia---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:105.1.text.token.8	γάρ	ga/r	γάρ	ga/r	urn:cite2:hmt:lsj.chicago_md:n21618	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:105.1.text.token.9	οἰκίαν	oi)ki/an	οἰκία	oi)ki/a	urn:cite2:hmt:lsj.chicago_md:n72287	n-s---fa-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:98.1.text.token.1	πῶς	pw=s	πῶσ2	pw=s	urn:cite2:hmt:lsj.chicago_md:n92010	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:98.1.text.token.2	γόνιμον	go/nimon	γόνιμος	go/nimos	urn:cite2:hmt:lsj.chicago_md:n22643	n-s---ma-
