urn:cts:greekLit:tlg0019.tlg009.fu.sp:10.1.text.token.1	εἰ	ei)	εἰ	ei)	urn:cite2:hmt:lsj.chicago_md:n30817	c--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:10.1.text.token.2	μή	mh/	μή	mh/	urn:cite2:hmt:lsj.chicago_md:n67283	c--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:10.1.text.token.3	καθαιρήσει	kaqairh/sei	καθαιρέω	kaqaire/w	urn:cite2:hmt:lsj.chicago_md:n51661	v3sfia---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:10.1.text.token.4	τις	tis	τις	tis	urn:cite2:hmt:lsj.chicago_md:n104051	p-s---mn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:11.1.text.token.1	μή	mh/	μή	mh/	urn:cite2:hmt:lsj.chicago_md:n67283	c--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:11.1.text.token.10	ἐξεμεῖν	e)cemei=n	ἐξεμέω	e)ceme/w	urn:cite2:hmt:lsj.chicago_md:n37120	v--pna---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:11.1.text.token.4	ἱκετεύω	i(keteu/w	ἱκετεύω	i(keteu/w	urn:cite2:hmt:lsj.chicago_md:n50257	v1spia---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:8.1.text.token.1	μεταβαλλόμενος	metaballo/menos	μεταβάλλω	metaba/llw	urn:cite2:hmt:lsj.chicago_md:n66574	v-sppemn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:8.1.text.token.2	τἀνάφορον	ta)na/foron	ἀνάφορον	a)na/foron	urn:cite2:hmt:lsj.chicago_md:n7753	n-s---na-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:8.1.text.token.3	ὅτι	o(/ti	ὅτι1	o(/ti	urn:cite2:hmt:lsj.chicago_md:n75695	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:8.1.text.token.5	χεζητιᾷς	xezhtia=|s	χεζητιάω	xezhtia/w	urn:cite2:hmt:lsj.chicago_md:n113512	v2spia---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:9.1.text.token.1	μηδ’	mhd'	μηδέ	mhde/	urn:cite2:hmt:lsj.chicago_md:n67299	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:9.1.text.token.2	ὅτι	o(/ti	ὅτι1	o(/ti	urn:cite2:hmt:lsj.chicago_md:n75695	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:9.1.text.token.3	τοσοῦτον	tosou=ton	τοσοῦτος	tosou=tos	urn:cite2:hmt:lsj.chicago_md:n104421	n-s---ma-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:9.1.text.token.4	ἄχθος	a)/xqos	ἄχθος	a)/xqos	urn:cite2:hmt:lsj.chicago_md:n18707	n-s---na-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:9.1.text.token.5	ἐπ’	e)p'	ἐπί	e)pi/	urn:cite2:hmt:lsj.chicago_md:n38862	r--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:9.1.text.token.6	ἐμαυτῷ	e)mautw=|	ἐμαυτοῦ	e)mautou=	urn:cite2:hmt:lsj.chicago_md:n33935	p-s---md-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:9.1.text.token.7	φέρων	fe/rwn	φέρω	fe/rw	urn:cite2:hmt:lsj.chicago_md:n110598	v-sppamn-
