urn:cts:greekLit:tlg0019.tlg009.fu.sp:16.1.text.token.1	μή	mh/	μή	mh/	urn:cite2:hmt:lsj.chicago_md:n67283	c--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:16.1.text.token.2	νυν	nun	νῦν	nu=n	urn:cite2:hmt:lsj.chicago_md:n71308	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:16.1.text.token.3	ποιήσῃς	poih/sh|s	ποιέω	poie/w	urn:cite2:hmt:lsj.chicago_md:n84234	v2sasa---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:16.1.text.token.5	ὡς	w(s	ὡς	w(s	urn:cite2:hmt:lsj.chicago_md:n116401	c--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:16.1.text.token.6	ἐγώ	e)gw/	ἐγώ	e)gw/	urn:cite2:hmt:lsj.chicago_md:n30657	p-s---mn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:16.1.text.token.7	θεώμενος	qew/menos	θεάομαι	qea/omai	urn:cite2:hmt:lsj.chicago_md:n47964	v-sppemn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:17.1.text.token.1	ὅταν	o(/tan	ὅταν	o(/tan	urn:cite2:hmt:lsj.chicago_md:n75687	c--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:17.1.text.token.2	τι	ti	τις	tis	urn:cite2:hmt:lsj.chicago_md:n104051	p-s---na-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:17.1.text.token.3	τούτων	tou/twn	οὗτος	ou(=tos	urn:cite2:hmt:lsj.chicago_md:n76062	n-p---ng-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:17.1.text.token.4	τῶν	tw=n	ὁ	o(	urn:cite2:hmt:lsj.chicago_md:n71882	l-p---ng-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:17.1.text.token.5	σοφισμάτων	sofisma/twn	σόφισμα	so/fisma	urn:cite2:hmt:lsj.chicago_md:n95644	n-p---ng-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:17.1.text.token.6	ἴδω	i)/dw	εἶδον	ei)=don	urn:cite2:hmt:lsj.chicago_md:n30859a	v1sasa---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:18.1.text.token.1	πλεῖν	plei=n	πλείων	plei/wn	urn:cite2:hmt:lsj.chicago_md:n83669	n-s---na-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:18.1.text.token.2	ἤ	h)/	ἤ2	h)/	urn:cite2:hmt:lsj.chicago_md:n46568	x--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:18.1.text.token.3	ἐνιαυτῷ	e)niautw=|	ἐνιαυτός	e)niauto/s	urn:cite2:hmt:lsj.chicago_md:n35672	n-s---md-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:18.1.text.token.4	πρεσβύτερος	presbu/teros	πρέσβυς	pre/sbus	urn:cite2:hmt:lsj.chicago_md:n86305	a-s---mn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:18.1.text.token.5	ἀπέρχομαι	a)pe/rxomai	ἀπέρχομαι	a)pe/rxomai	urn:cite2:hmt:lsj.chicago_md:n11970	v1spie---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:19.1.text.token.1	ὤ	w)/	ὦ	w)=	urn:cite2:hmt:lsj.chicago_md:n116027	x--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:19.1.text.token.2	τρισκακοδαίμων	triskakodai/mwn	τρισκακοδαίμων	triskakodai/mwn	urn:cite2:hmt:lsj.chicago_md:n105230	n-s---mn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:19.1.text.token.4	ὁ	o(	ὁ	o(	urn:cite2:hmt:lsj.chicago_md:n71882	l-s---mn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:19.1.text.token.5	τράχηλος	tra/xhlos	τράχηλος	tra/xhlos	urn:cite2:hmt:lsj.chicago_md:n104624	n-s---mn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:19.1.text.token.6	οὑτοσί	ou(tosi/	οὗτος	ou(=tos	urn:cite2:hmt:lsj.chicago_md:n76062	n-s---mv-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:20.1.text.token.1	ὅτι	o(/ti	ὅτι2	o(/ti	urn:cite2:hmt:lsj.chicago_md:n75695	c--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:20.1.text.token.2	θλίβεται	qli/betai	θλίβω	qli/bw	urn:cite2:hmt:lsj.chicago_md:n48896	v3spie---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:20.1.text.token.3	μέν	me/n	μέν	me/n	urn:cite2:hmt:lsj.chicago_md:n66260	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:20.1.text.token.5	τό	to/	ὁ	o(	urn:cite2:hmt:lsj.chicago_md:n71882	l-s---na-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:20.1.text.token.6	δέ	de/	δέ	de/	urn:cite2:hmt:lsj.chicago_md:n23596	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:20.1.text.token.7	γέλοιον	ge/loion	γέλοιος	ge/loios	urn:cite2:hmt:lsj.chicago_md:n21802	a-s---na-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:20.1.text.token.8	οὐκ	ou)k	οὐ	ou)	urn:cite2:hmt:lsj.chicago_md:n75730	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:20.1.text.token.9	ἐρεῖ	e)rei=	ἐρέω	e)re/w	urn:cite2:hmt:lsj.chicago_md:n42358	v3spia---
