urn:cts:greekLit:tlg0019.tlg009.fu.sp:106.1.text.token.1	καί	kai/	καί	kai/	urn:cite2:hmt:lsj.chicago_md:n51951	c--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:106.1.text.token.2	μήν	mh/n	μήν	mh/n	urn:cite2:hmt:lsj.chicago_md:n67461	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:106.1.text.token.3	ἀτεχνῶς	a)texnw=s	ἀτεχνῶς	a)texnw=s	urn:cite2:hmt:lsj.chicago_md:n17051	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:106.1.text.token.4	γε	ge	γε	ge	urn:cite2:hmt:lsj.chicago_md:n21705	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:106.1.text.token.6	φαίνεται	fai/netai	φαίνω	fai/nw	urn:cite2:hmt:lsj.chicago_md:n110114	v3spie---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:107.1.text.token.1	δειπνεῖν	deipnei=n	δειπνέω	deipne/w	urn:cite2:hmt:lsj.chicago_md:n23744	v--pna---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:107.1.text.token.2	με	me	ἐγώ	e)gw/	urn:cite2:hmt:lsj.chicago_md:n30657	p-s---ma-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:107.1.text.token.3	δίδασκε	di/daske	διδάσκω	dida/skw	urn:cite2:hmt:lsj.chicago_md:n26412	v2spma---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:107.2.text.token.1	περί	peri/	περί	peri/	urn:cite2:hmt:lsj.chicago_md:n81017	r--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:107.2.text.token.2	ἐμοῦ	e)mou=	ἐγώ	e)gw/	urn:cite2:hmt:lsj.chicago_md:n30657	p-s---mg-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:107.2.text.token.3	δ’	d'	δέ	de/	urn:cite2:hmt:lsj.chicago_md:n23596	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:107.2.text.token.4	οὐδείς	ou)dei/s	οὐδείς	ou)dei/s	urn:cite2:hmt:lsj.chicago_md:n75765	n-s---mn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:107.2.text.token.5	λόγος	lo/gos	λόγος	lo/gos	urn:cite2:hmt:lsj.chicago_md:n63772	n-s---mn-
