urn:cts:greekLit:tlg0019.tlg009.fu.sp:63.1.text.token.1	ἔτνους	e)/tnous	ἔτνος	e)/tnos	urn:cite2:hmt:lsj.chicago_md:n43272	n-s---ng-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:63.1.text.token.3	βαβαιάξ	babaia/c	βαβαί	babai/	urn:cite2:hmt:lsj.chicago_md:n18953	x--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:63.1.text.token.5	μυριάκις	muria/kis	μυριάκις	muria/kis	urn:cite2:hmt:lsj.chicago_md:n69243	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:63.1.text.token.6	γ’	g'	γε	ge	urn:cite2:hmt:lsj.chicago_md:n21705	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:63.1.text.token.7	ἐν	e)n	ἐν	e)n	urn:cite2:hmt:lsj.chicago_md:n34700	r--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:63.1.text.token.8	τῷ	tw=|	ὁ	o(	urn:cite2:hmt:lsj.chicago_md:n71882	l-s---md-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:63.1.text.token.9	βίῳ	bi/w|	βίος	bi/os	urn:cite2:hmt:lsj.chicago_md:n19972	n-s---md-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:64.1.text.token.1	ἆρ’	a)=r'	ἆρα	a)=ra	urn:cite2:hmt:lsj.chicago_md:n14640	x--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:64.1.text.token.2	ἐκδιδάσκω	e)kdida/skw	ἐκδιδάσκω	e)kdida/skw	urn:cite2:hmt:lsj.chicago_md:n31872	v1spia---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:64.1.text.token.3	τό	to/	ὁ	o(	urn:cite2:hmt:lsj.chicago_md:n71882	l-s---na-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:64.1.text.token.4	σαφές	safe/s	σαφής	safh/s	urn:cite2:hmt:lsj.chicago_md:n93478	n-s---na-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:64.1.text.token.5	ἤ	h)/	ἤ1	h)/	urn:cite2:hmt:lsj.chicago_md:n46568	c--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:64.1.text.token.7	φράσω	fra/sw	φράζω	fra/zw	urn:cite2:hmt:lsj.chicago_md:n112217	v1sasa---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:65.1.text.token.1	μή	mh/	μή	mh/	urn:cite2:hmt:lsj.chicago_md:n67283	c--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:65.1.text.token.2	δῆτα	dh=ta	δῆτα	dh=ta	urn:cite2:hmt:lsj.chicago_md:n24506	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:65.1.text.token.3	περί	peri/	περί	peri/	urn:cite2:hmt:lsj.chicago_md:n81017	r--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:65.1.text.token.4	ἔτνους	e)/tnous	ἔτνος	e)/tnos	urn:cite2:hmt:lsj.chicago_md:n43272	n-s---ng-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:65.1.text.token.5	γε	ge	γε	ge	urn:cite2:hmt:lsj.chicago_md:n21705	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:65.1.text.token.7	πάνυ	pa/nu	πάνυ	pa/nu	urn:cite2:hmt:lsj.chicago_md:n77699	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:65.1.text.token.8	γάρ	ga/r	γάρ	ga/r	urn:cite2:hmt:lsj.chicago_md:n21618	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:65.1.text.token.9	μανθάνω	manqa/nw	μανθάνω	manqa/nw	urn:cite2:hmt:lsj.chicago_md:n64914	v1spia---
