urn:cts:greekLit:tlg0019.tlg009.fu.sp:108.1.text.token.1	ἀλλ’	a)ll'	ἀλλά	a)lla/	urn:cite2:hmt:lsj.chicago_md:n4357	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:108.1.text.token.2	ὧνπερ	w(=nper	ὅς	o(/s	urn:cite2:hmt:lsj.chicago_md:n75512	p-p---fg-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:108.1.text.token.3	ἕνεκα	e(/neka	ἕνεκα	e(/neka	urn:cite2:hmt:lsj.chicago_md:n35364	r--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:108.1.text.token.4	τήνδε	th/nde	ὅδε	o(/de	urn:cite2:hmt:lsj.chicago_md:n72010	n-s---fa-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:108.1.text.token.5	τήν	th/n	ὁ	o(	urn:cite2:hmt:lsj.chicago_md:n71882	l-s---fa-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:108.1.text.token.6	σκευήν	skeuh/n	σκευή	skeuh/	urn:cite2:hmt:lsj.chicago_md:n94729	n-s---fa-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:108.1.text.token.7	ἔχων	e)/xwn	ἔχω	e)/xw	urn:cite2:hmt:lsj.chicago_md:n45996	v-sppamn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:109.1.text.token.1	ἦλθον	h)=lqon	ἔρχομαι	e)/rxomai	urn:cite2:hmt:lsj.chicago_md:n42827	v1saia---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:109.1.text.token.2	κατά	kata/	κατά	kata/	urn:cite2:hmt:lsj.chicago_md:n53647	r--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:109.1.text.token.3	σήν	sh/n	σός	so/s	urn:cite2:hmt:lsj.chicago_md:n95610	a-s---fa-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:109.1.text.token.4	μίμησιν	mi/mhsin	μίμησις	mi/mhsis	urn:cite2:hmt:lsj.chicago_md:n67856	n-s---fa-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:109.1.text.token.6	ἵνα	i(/na	ἵνα	i(/na	urn:cite2:hmt:lsj.chicago_md:n50492	c--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:109.1.text.token.7	μοι	moi	ἐγώ	e)gw/	urn:cite2:hmt:lsj.chicago_md:n30657	p-s---md-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:109.1.text.token.8	τούς	tou/s	ὁ	o(	urn:cite2:hmt:lsj.chicago_md:n71882	l-p---ma-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:109.1.text.token.9	ξένους	ce/nous	ξένοσ1	ce/nos	urn:cite2:hmt:lsj.chicago_md:n71544	n-p---ma-
